Date,IHE_Open,IHE_High,IHE_Low,IHE_Close,IHE_Volume,IHE_ATRPercentOfClose20,IHE_SQN25,IHE_SQN50,IHE_SQN100,IHE_SQN200,IHE_MACD,IHE_MACD_Avg,IHE_MACD_Diff,IHE_LinReg10,IHE_LinReg30,IHE_LinReg90,IHE_LinReg270
4/12/2018, 148.91, 149.62, 148.85, 148.85, 4755, 1.76993336956107, -0.105079615711041, -0.613425373799509, 0.0494297610177298, -0.282543894686488, -1.0915743823704, -1.56760033947476, 0.476025957104367, 148.175818181819, 145.534602150537, 148.212305250305, 153.518443351101
4/13/2018, 148.8, 148.8, 147.25, 147.94, 9861, 1.74585543433964, -0.301957053606219, -0.494275369025178, -0.1066094821817, -0.205086645487914, -0.954458970052201, -1.44497206559025, 0.490513095538049, 148.967454545455, 145.326430107526, 147.993367521367, 153.431626896269
4/16/2018, 148.81, 148.81, 147.9, 148.41, 13028, 1.68396846781481, -0.486526646860497, -0.507015692133287, -0.0517605558273315, -0.198666565499539, -0.798662462166959, -1.31571014490559, 0.517047682738633, 148.763636363637, 145.363354838709, 147.758415140415, 153.358411097445
4/17/2018, 149, 149.92, 148.63, 149.73, 5117, 1.63609077868815, -0.401061579197851, -0.257114318988378, 0.0713485203898404, -0.135215182306749, -0.56219895926921, -1.16500790777832, 0.602808948509106, 149.298545454546, 145.604322580644, 147.574244200244, 153.282906382398
4/18/2018, 149.89, 149.92, 149.28, 149.5, 5723, 1.57808213162761, -0.381316991485561, 0.156645066841988, 0.0102055399813867, -0.126818311915349, -0.388876283673909, -1.00978158295743, 0.620905299283526, 149.891272727273, 145.761741935483, 147.358485958486, 153.205627989614
4/19/2018, 149.44, 149.49, 147.47, 148.14, 9906, 1.58145750468753, -0.480746422403589, -0.0801964946975404, -0.0986945262864311, -0.208491167340298, -0.357140554547414, -0.879253377275431, 0.522112822728017, 149.88690909091, 145.785118279569, 147.101826617826, 153.109372147055
4/20/2018, 148.01, 148.27, 146.93, 147.27, 22939, 1.5567546615549, -0.424496711410139, -0.153669002787003, -0.137029761366379, -0.253804393195013, -0.39760811087794, -0.782924323995932, 0.385316213117993, 148.805090909091, 145.796881720429, 146.857267399267, 153.000592045921
4/23/2018, 146.62, 147.21, 146.15, 146.71, 7118, 1.52273257485401, -0.588255718345742, 0.162025507820215, -0.149729987560136, -0.186314019435102, -0.469454679388974, -0.720230395074541, 0.250775715685567, 147.748545454546, 145.926774193547, 146.616126984127, 152.902001913353
4/24/2018, 147.41, 147.82, 145.2, 146.25, 8964, 1.54071857267685, -0.372131910740378, 0.0109169014574289, -0.249221134558808, -0.223460304686543, -0.557089971762167, -0.687602310412066, 0.130512338649899, 147.062545454546, 146.076645161289, 146.381067155067, 152.798804154709
4/25/2018, 145.63, 145.63, 144.18, 145.1, 5739, 1.54661327836864, -0.39177110135409, -0.197616515353492, -0.345678657918981, -0.246985241284299, -0.711139389185462, -0.692309726166745, -0.0188296630187166, 146.076727272728, 146.103548387096, 146.121604395604, 152.680297116305
4/26/2018, 145.42, 146.99, 145.42, 146.18, 4425, 1.52307365820718, -0.387489167188449, -0.126998775077975, -0.346858839574329, -0.227241551804325, -0.737575378458018, -0.701362856625, -0.0362125218330184, 145.732545454546, 146.308215053762, 145.874244200244, 152.570552685527
4/27/2018, 146.11, 147.06, 146.11, 146.76, 4163, 1.47356747062476, -0.0547260447037176, -0.270499417460954, -0.307711441357611, -0.252956623100089, -0.703614112179167, -0.701813107735834, -0.00180100444333375, 145.552363636364, 146.531892473117, 145.691133089133, 152.464029793632
4/30/2018, 146.63, 147.04, 144.29, 144.29, 3973, 1.51914702258954, 0.0237240687525186, -0.68725546643066, -0.344639545121836, -0.3321173205954, -0.866024925069752, -0.734655471202617, -0.131369453867135, 144.677272727273, 146.556451612902, 145.408498168498, 152.317459614597
5/1/2018, 143.25, 144.34, 142.15, 144.34, 7824, 1.51855229108336, -0.158922273737647, -0.753408403479086, -0.319772711364286, -0.33696172773824, -0.979412030040237, -0.783606782970141, -0.195805247070096, 144.308181818182, 146.446516129031, 145.104139194139, 152.171090064235
5/2/2018, 143.57, 143.89, 142.51, 142.51, 3716, 1.52535573510788, -0.303330651280106, -0.699595560334645, -0.36472195573765, -0.394110911619743, -1.20306959627018, -0.86749934563015, -0.335570250640033, 143.55490909091, 146.079204301074, 144.716549450549, 151.993059723931
5/3/2018, 142.02, 142.02, 139.28, 140.48, 7944, 1.58499091343759, -0.585029893601538, -0.823274845911167, -0.515315813021519, -0.456745026101296, -1.52652701031053, -0.999304878566226, -0.527222131744305, 142.209636363637, 145.570688172042, 144.27442002442, 151.791477654777
5/4/2018, 139.83, 142.39, 139.43, 141.93, 9797, 1.59463501263811, -0.542711776649422, -0.665426318037178, -0.54722547921582, -0.410128291179091, -1.64688222632148, -1.12882034811728, -0.518061878204203, 141.609090909092, 145.116516129031, 143.892871794871, 151.62732595326
5/7/2018, 141.79, 142.8, 141.79, 142.06, 25049, 1.54906532434563, 0.0531333241704598, -0.826108818739016, -0.59448613442118, -0.469166334093218, -1.71203936449166, -1.24546415139215, -0.466575213099506, 141.232727272728, 144.49834408602, 143.540695970696, 151.462244362444
5/8/2018, 141.5, 141.61, 140.5, 140.94, 7942, 1.5386491342253, -0.538197988798203, -1.08750308325304, -0.702650134762561, -0.505812088168633, -1.83292271360514, -1.36295586383475, -0.469966849770392, 140.631090909092, 143.870365591397, 143.1423003663, 151.276654093208
5/9/2018, 140.94, 142.55, 140.36, 142.34, 18340, 1.52426829091491, -0.619305281289941, -0.793889897601608, -0.666675702446772, -0.448544017458624, -1.79506297044784, -1.44937728515737, -0.345685685290474, 140.572727272728, 143.424236559138, 142.819765567765, 151.111424080908
5/10/2018, 142.99, 145.25, 142.99, 143.69, 4053, 1.53570972999086, -0.426501699184509, -0.455346652655345, -0.495812617802734, -0.369049782162826, -1.63725191275537, -1.48695221067697, -0.150299702078403, 141.347272727273, 143.218408602149, 142.549804639804, 150.966505398388
5/11/2018, 144.28, 147.34, 144.28, 147.34, 3698, 1.54664601973169, 0.541746804001872, 0.021282756496051, -0.365945961670913, -0.225382021119617, -1.20378453806467, -1.43031867615451, 0.226534138089843, 143.634545454546, 143.56858064516, 142.489445665445, 150.872484351511
5/14/2018, 148.03, 149.28, 147.76, 148.3, 14788, 1.52521027188067, 0.392449077421583, -0.121413771532128, -0.319405594436461, -0.146329806188043, -0.773873808172311, -1.29902970255807, 0.525155894385759, 145.727818181819, 143.663182795698, 142.493377289377, 150.778502938363
5/15/2018, 147.6, 147.89, 147.23, 147.65, 23569, 1.49156281174337, -0.108857469612205, -0.198014214220965, -0.281754984055726, -0.194229050300358, -0.480081939360133, -1.13524014991848, 0.65515821055835, 147.387818181819, 143.847096774192, 142.478151404151, 150.677788711221
5/16/2018, 147.65, 148.48, 147.01, 148.05, 12407, 1.46280166630337, -0.0295782827357088, -0.0974909655394877, -0.237056413640289, -0.172017835553598, -0.212523273602898, -0.950696774655366, 0.738173501052468, 148.639454545455, 144.195720430106, 142.48957020757, 150.587228918956
5/17/2018, 148.09, 149.59, 147.5, 149.39, 11253, 1.44714771645627, 0.100554613882375, -0.0349575148092927, -0.225216568732731, -0.0825174956101812, 0.106418966219451, -0.739273626480403, 0.845692592699854, 149.645818181819, 144.710387096773, 142.541169719169, 150.5071299713
5/18/2018, 149.22, 149.77, 148.51, 149.7, 8124, 1.41402757176575, 0.277437567315696, -0.107231185099341, -0.17914763340445, -0.0487941762750084, 0.379819080425392, -0.515455085099244, 0.895274165524636, 150.563272727273, 145.010021505375, 142.641228327228, 150.444103047698
5/21/2018, 149.98, 150.14, 148.05, 148.22, 4785, 1.42724282228219, -0.00324264705220673, -0.40700382113231, -0.286752738733483, -0.0645337619157993, 0.47163034847361, -0.318037998384673, 0.789668346858283, 150.571636363637, 145.223677419354, 142.687597069597, 150.364260762608
5/22/2018, 148.23, 148.78, 147.79, 147.79, 4628, 1.39331913230078, -0.255755205604995, -0.475476273327737, -0.293644856609214, -0.0782049301736584, 0.503885554511669, -0.153653287805405, 0.657538842317074, 149.871454545455, 145.562537634407, 142.768322344322, 150.2923599836
5/23/2018, 148.42, 148.79, 147.9, 148.12, 5485, 1.35446059164594, -0.17486081128914, -0.414993702915061, -0.286396298684101, -0.0596012056791083, 0.549739228136815, -0.0129747846169608, 0.562714012753776, 149.191636363637, 145.938838709676, 142.886908424908, 150.233196118628
5/24/2018, 147.87, 148.35, 147.36, 147.92, 4439, 1.32194137163917, -0.00944243857741523, -0.411104792681697, -0.261798739051843, 0.0149521815311831, 0.563445220542434, 0.102309216414918, 0.461136004127516, 148.397454545455, 146.320967741934, 142.984207570207, 150.169090610907
5/25/2018, 147.5, 148.5, 147.5, 148.32, 3147, 1.28616834754735, 0.178527642729709, -0.263717057609368, -0.336906246797454, 0.0351070027769087, 0.599671337435211, 0.201781640618977, 0.397889696816234, 148.240727272728, 146.699182795698, 143.128993894994, 150.111983599837
5/29/2018, 147, 147.76, 145.91, 147.36, 7585, 1.31159245957391, 0.119168504031818, -0.430410842410406, -0.421584568810408, 0.0455463920413895, 0.544638564773607, 0.270353025449903, 0.274285539323704, 147.89090909091, 146.984473118278, 143.23557020757, 150.03270192702
5/30/2018, 147.77, 149.88, 147.77, 149.66, 7208, 1.31105473473654, 0.502667503280018, -0.0200318803264863, -0.3055139622697, 0.101144052831325, 0.678790796280623, 0.352040579616047, 0.326750216664576, 148.256909090909, 147.656365591397, 143.465416361416, 149.967556102228
5/31/2018, 149.06, 149.65, 148.57, 148.91, 8758, 1.28837438063688, 0.567088615132601, -0.00314376220428442, -0.348453550985313, 0.0522631224227335, 0.716331253486629, 0.424898714390163, 0.291432539096466, 148.334181818182, 148.218215053762, 143.734188034188, 149.897421620883
6/1/2018, 149.59, 150.6, 149.59, 150.53, 11531, 1.26691847186345, 0.631488975421154, 0.0405072791577628, -0.210042133036256, 0.0970821135314034, 0.866810742710868, 0.513281120054304, 0.353529622656564, 149.192181818182, 148.898752688171, 144.090126984127, 149.853714363811
6/4/2018, 150.3, 150.56, 148.96, 149.86, 6443, 1.26233668551398, 0.455091709230029, 0.221322737856973, -0.310392630552762, 0.0552381016802521, 0.921382299878445, 0.594901356019133, 0.326480943859313, 149.818545454546, 149.420860215053, 144.400573870574, 149.781034850349
6/5/2018, 149.64, 151.27, 149.64, 150.55, 14901, 1.24785843179388, 0.96428670377042, 0.56310424112968, -0.286713322058012, 0.132037094169812, 1.00868044523904, 0.677657173863113, 0.331023271375923, 150.378545454546, 149.976473118278, 144.779277167277, 149.731485308187
6/6/2018, 150.53, 153.21, 150.48, 152.96, 10673, 1.25602662500811, 1.25360698468931, 0.606059773152186, -0.264585767002132, 0.222473459325753, 1.25783220647327, 0.793692180385144, 0.464140026088123, 151.558, 150.782430107526, 145.304305250305, 149.7210132568
6/7/2018, 153.5, 153.61, 152.62, 153.47, 8549, 1.22151391759418, 1.68434098674284, 0.685285593565945, -0.270699724295404, 0.243842938195389, 1.47938606833515, 0.930830957975145, 0.548555110360001, 152.697636363637, 151.533139784945, 145.842087912088, 149.724061500615
6/8/2018, 153.6, 154.98, 153.6, 154.67, 5932, 1.20024861890813, 2.35951627689812, 0.720130497247179, -0.165043664443111, 0.221433280785518, 1.73183554907212, 1.09103187619454, 0.640803672877577, 153.92, 152.454107526881, 146.353352869353, 149.748970889709
6/11/2018, 154.49, 155.37, 154.32, 154.74, 9080, 1.17364825637969, 2.14126383844179, 0.632329605140239, -0.208084920724925, 0.23559886564612, 1.91547163171137, 1.2559198272979, 0.659551804413465, 154.878363636364, 153.367849462364, 146.799177045177, 149.777191471915
6/12/2018, 154.66, 155.6, 154.66, 154.87, 17798, 1.1443779597894, 2.13915116867758, 1.29030300349277, -0.190781104069737, 0.197485507678113, 2.04788768925823, 1.41431339968997, 0.633574289568262, 155.339454545455, 154.08193548387, 147.268617826618, 149.802592319257
6/13/2018, 154.9, 156.26, 154.86, 155.15, 7734, 1.13031468837225, 2.47540927644059, 1.04153780505257, -0.205596825913126, 0.214823767332873, 2.15063089458118, 1.56157689866821, 0.589053995912971, 155.947636363636, 154.766623655913, 147.684442002442, 149.808804154709
6/14/2018, 154.85, 155.51, 154.57, 155.5, 11619, 1.10160712351066, 2.30696844267079, 0.88783928285146, -0.326900857374435, 0.187622439571148, 2.23453932160538, 1.69616938325565, 0.538369938349735, 156.227272727273, 155.303978494623, 147.957255189255, 149.820358070248
6/15/2018, 155.65, 155.89, 154.53, 155.89, 5009, 1.08752910591194, 2.15262179813426, 0.921817225375361, -0.319321511838386, 0.177955279642694, 2.30592581774562, 1.81812067015364, 0.487805147591976, 156.606181818182, 155.671677419354, 148.290222222222, 149.837971026377
6/18/2018, 155.08, 155.08, 154.23, 154.55, 8417, 1.09581473118461, 1.47826762144471, 1.2475787211856, -0.330307798043366, 0.127152544767553, 2.22868246494673, 1.90023302911226, 0.32844943583447, 156.095818181818, 155.866602150537, 148.565484737485, 149.835096077628
6/19/2018, 153.91, 155.02, 153.91, 154.97, 14212, 1.07401599257503, 1.37569278034429, 1.07532180850273, -0.370971918029481, 0.0510430800578587, 2.17627035132998, 1.9554404935558, 0.220829857774173, 155.612727272727, 156.042064516128, 148.740459096459, 149.844956402898
6/20/2018, 155.89, 156.81, 155.86, 156.38, 25337, 1.06994657533498, 1.78494223768148, 0.928469961311468, -0.366527523390812, 0.0904719730518368, 2.22288456030452, 2.00892930690555, 0.213955253398975, 155.857636363636, 156.238473118278, 149.005858363858, 149.877958726254
6/21/2018, 155.48, 156.7, 154.05, 154.3, 17951, 1.11602289810979, 1.16973675017399, 0.691253974128104, -0.427963234136918, 0.0519334699362397, 2.06814772049481, 2.0207729896234, 0.0473747308714083, 155.299454545455, 156.164688172042, 149.211282051282, 149.887712177122
6/22/2018, 154.51, 154.78, 154.43, 154.7, 10936, 1.0729942890719, 1.01182580355445, 0.685068187638537, -0.229357663260825, 0.0531614467432986, 1.95525535060978, 2.00766946182067, -0.0524141112108985, 155.074181818182, 156.154494623655, 149.432800976801, 149.898716140495
6/25/2018, 154.01, 154.01, 151.72, 152.74, 10987, 1.129976467811, 0.551597083758888, 0.562880418844521, -0.170385771223249, -0.0654991892186837, 1.68817152405472, 1.94376987426748, -0.25559835021276, 154.184181818182, 156.067913978494, 149.620390720391, 149.872564438978
6/26/2018, 152.33, 152.92, 151.01, 152.32, 5454, 1.13913455494209, 0.769268105592772, 0.463677699747445, -0.227945305004219, -0.0881686494525716, 1.42617511835996, 1.84025092308598, -0.414075804726016, 153.284181818182, 155.957204301074, 149.858434676435, 149.850463031297
6/27/2018, 151.47, 152.77, 150.08, 150.16, 7312, 1.18731570750093, 0.425911182388402, 0.0774355864366161, -0.187856385087393, -0.18840506204688, 1.03234687893118, 1.67867011425502, -0.646323235323841, 151.833090909091, 155.503161290322, 150.024600732601, 149.807446221129
6/28/2018, 150.22, 151.88, 149.27, 151.22, 14991, 1.20634149124734, 0.542551836426247, 0.216824411400285, 0.246463307464027, -0.157621597390195, 0.796585758251268, 1.50225324305427, -0.705667484803001, 151.090363636364, 155.194086021504, 150.178141636142, 149.783030750308
6/29/2018, 152.41, 152.55, 151.36, 151.36, 6077, 1.18889939410083, 0.600943121612883, 0.384464534919181, 0.130177698366588, -0.132760474733087, 0.613962820302589, 1.32459515850393, -0.710632338201344, 150.707454545455, 154.971655913978, 150.330666666667, 149.746125187919
7/2/2018, 150.25, 151.16, 149.6, 151.16, 4721, 1.18916526644977, 0.498997994195633, 0.461755388168155, 0.105881857258009, -0.141676652941985, 0.447931027661355, 1.14926233233542, -0.701331304674063, 150.234545454546, 154.731806451612, 150.462947496948, 149.704879868799
7/3/2018, 151.6, 153.27, 151.5, 152.34, 5786, 1.19020946955967, 0.862842279259384, 0.651136821091336, 0.487866931711895, -0.082391837302284, 0.406875565875055, 1.00078497904335, -0.59390941316829, 150.438181818182, 154.533591397849, 150.695946275946, 149.681405494055
7/5/2018, 152.91, 154.52, 152.85, 154.46, 7120, 1.18574831712472, 0.832199931372179, 0.913601405698816, 0.51103582429518, -0.0221926073953845, 0.539189656317433, 0.908465914498163, -0.36927625818073, 151.799636363636, 154.549118279569, 151.071721611722, 149.697162771628
7/6/2018, 154.59, 157, 154.59, 156.88, 10965, 1.19003793224075, 1.30127570963006, 1.27399946113414, 0.544421238031426, 0.0747735069466178, 0.829758363572068, 0.892724404312944, -0.0629660407408755, 153.685818181818, 154.850666666666, 151.496786324786, 149.750043460435
7/9/2018, 157.17, 158.49, 157.09, 157.99, 9606, 1.17354575143638, 1.22758267046597, 1.26881943758655, 0.598249540975384, 0.109456658817855, 1.13650298192172, 0.9414801198347, 0.195022862087023, 155.894727272727, 155.223204301074, 151.895318681319, 149.813827251606
7/10/2018, 158.31, 158.31, 157.49, 158.11, 8292, 1.13995363105409, 1.3751138917099, 1.21855484189404, 0.459571509084441, 0.112398137749229, 1.37345101074925, 1.02787429801761, 0.34557671273164, 157.573636363636, 155.572666666666, 152.239731379731, 149.877041137079
