Date,VNQI_Open,VNQI_High,VNQI_Low,VNQI_Close,VNQI_Volume,VNQI_ATRPercentOfClose20,VNQI_SQN25,VNQI_SQN50,VNQI_SQN100,VNQI_SQN200,VNQI_MACD,VNQI_MACD_Avg,VNQI_MACD_Diff,VNQI_LinReg10,VNQI_LinReg30,VNQI_LinReg90,VNQI_LinReg270
4/30/2018, 61.58, 61.69, 61.23, 61.24, 413791, 0.914924954619366, 0.919454079551588, 0.277549567630259, 0.23646352070912, 0.586779370466482, 0.0787963967916738, 0.104302385183116, -0.0255059883914419, 60.8507272727218, 61.2854193548376, 60.5696459096464, 62.5354653546533
5/1/2018, 61.18, 61.3, 60.79, 61.24, 229034, 0.910818158227392, 0.521507062563083, 0.19705369798421, 0.185522553369153, 0.50577718594813, 0.0898921523067813, 0.101420338607849, -0.0115281863010676, 61.0116363636309, 61.3279139784935, 60.5367399267405, 62.5270769441026
5/2/2018, 61.25, 61.36, 60.89, 60.93, 411892, 0.90824846232321, 0.605633580557406, 0.242836230198239, 0.179134410074329, 0.491522735683552, 0.0728316513307945, 0.095702601152438, -0.0228709498216435, 61.1069090909036, 61.3347741935473, 60.4846178266184, 62.5139319393192
5/3/2018, 60.86, 61.05, 60.39, 60.99, 309541, 0.916094439561986, 0.470018949218816, 0.35467603554851, 0.184293936975722, 0.464660059720403, 0.0634214964199131, 0.089246380205933, -0.0258248837860199, 61.171454545449, 61.360258064515, 60.4377631257637, 62.5024007106735
5/4/2018, 60.55, 61.07, 60.46, 60.95, 292465, 0.920901884748831, 0.0317656073685968, 0.332541727290666, 0.103496874201958, 0.416831824050484, 0.0521352326416462, 0.0818241506930757, -0.0296889180514295, 61.185454545449, 61.3210537634398, 60.3963369963376, 62.4906494464942
5/7/2018, 60.83, 60.95, 60.73, 60.78, 174140, 0.895401799632596, 0.392796592582661, 0.0320192484651694, 0.0825390580094242, 0.370570726182209, 0.0291373310188874, 0.071286786758238, -0.0421494557393506, 61.0476363636307, 61.2071182795688, 60.3485201465207, 62.4747027470272
5/8/2018, 60.72, 60.94, 60.69, 60.91, 204191, 0.86933829112766, 0.260620426042127, -0.11548943739657, 0.0824640194836534, 0.379008900002378, 0.0211573530407208, 0.0612609000147346, -0.0401035469740138, 60.9758181818125, 61.1596344086011, 60.3149499389505, 62.4628339483393
5/9/2018, 60.84, 60.99, 60.71, 60.98, 564301, 0.847881691488299, -0.0177286802364321, 0.493645213542131, -0.00528193248193858, 0.387808468201666, 0.0202481696898431, 0.0530583539497563, -0.0328101842599132, 60.8725454545398, 61.0878279569882, 60.29254945055, 62.453808391417
5/10/2018, 61.15, 61.53, 61.15, 61.39, 400689, 0.844903636905175, 0.33207921040164, 0.828379234225101, 0.0996226382262911, 0.439909508444357, 0.05201165088571, 0.052849013336947, -0.000837362451236993, 60.9879999999943, 61.0815483870957, 60.2868595848602, 62.4498409184089
5/11/2018, 61.65, 61.85, 61.55, 61.64, 450757, 0.836716459379108, 0.78634496686816, 0.987930229759817, 0.146470583599068, 0.428182871474307, 0.096247863778359, 0.0615287834252294, 0.0347190803531296, 61.2274545454488, 61.1485161290311, 60.3094456654462, 62.4529801831349
5/14/2018, 62.1, 62.19, 61.84, 61.89, 239680, 0.836103448510613, 0.654677434385973, 0.937676474087797, 0.121775789876478, 0.438962386125598, 0.149752043522987, 0.079173435444781, 0.0705786080782063, 61.5256363636306, 61.1958924731172, 60.3498290598296, 62.4581388547216
5/15/2018, 61.19, 61.21, 60.95, 61.07, 296698, 0.881924354133056, -0.380170243402839, 0.518385447037944, 0.386025599309686, 0.316564088487889, 0.124551591259973, 0.0882490666078194, 0.0363025246521535, 61.5050909090851, 61.1504516129021, 60.3555115995122, 62.4478163181629
5/16/2018, 61.09, 61.22, 61.01, 61.13, 185291, 0.854182304785873, -0.338210539127797, 0.488133826769843, 0.434230766174592, 0.323047523358202, 0.108174580612207, 0.0922341694086969, 0.0159404112035103, 61.4525454545396, 61.1406021505365, 60.3789377289383, 62.4392357523573
5/17/2018, 60.94, 60.98, 60.69, 60.76, 199165, 0.852622713577723, -0.550721901676358, 0.274139008129694, 0.329453370618113, 0.263513728687099, 0.0645951610948643, 0.0867063677459304, -0.0221112066510661, 61.2732727272669, 61.0770967741924, 60.3946398046403, 62.4243690036898
5/18/2018, 60.71, 60.81, 60.61, 60.81, 399770, 0.825770239650277, -0.489622249407471, 0.178216189277774, 0.266324139913495, 0.26781429935255, 0.0337042180417271, 0.0761059378050897, -0.0424017197633627, 61.1158181818123, 60.9963655913967, 60.4132747252753, 62.4110605439386
5/21/2018, 60.97, 61.1, 60.88, 61.04, 217487, 0.805280698877403, -0.180933770062106, 0.129860661809021, 0.292118362045351, 0.284755737423972, 0.0274653969255567, 0.0663778296291831, -0.0389124327036264, 61.0114545454486, 60.9738709677408, 60.437096459097, 62.4025655323218
5/22/2018, 61.1, 61.25, 60.92, 61, 282462, 0.792567494532833, -0.288530419295949, 0.085265148806877, 0.20486413051847, 0.275943594982913, 0.0190735524963515, 0.0569169742026168, -0.0378434217062654, 60.9050909090849, 60.9875053763429, 60.4630402930408, 62.3918715320484
5/23/2018, 60.51, 60.8, 60.41, 60.79, 434766, 0.804067878074974, -0.528808171991568, 0.108024072757752, 0.0912249317366013, 0.27451774104092, -0.00447075356636617, 0.0446394286488202, -0.0491101822151864, 60.7352727272667, 60.9786236559128, 60.488466422467, 62.37720568539
5/24/2018, 60.83, 60.95, 60.47, 60.73, 285660, 0.804138349955028, -0.288214180522191, -0.0495804398420037, 0.0874739219257258, 0.286085384652504, -0.0276525232329874, 0.0301810382724587, -0.0578335615054461, 60.6370909090849, 60.964946236558, 60.5114456654462, 62.3589391827249
5/25/2018, 60.61, 60.76, 60.54, 60.69, 202144, 0.782559826876427, -0.158086532190783, -0.140151008233226, -0.0747469002041952, 0.252616641829324, -0.0486906331058847, 0.01440670399679, -0.0630973371026747, 60.6110909090849, 60.9491397849451, 60.5421855921862, 62.3408284816179
5/29/2018, 60.31, 60.34, 59.86, 60.09, 1083970, 0.819918091171141, -0.249555643225825, -0.347261032480776, -0.249208093804466, 0.281882331989545, -0.112481851574906, -0.0109710071175491, -0.101510844457356, 60.4796363636302, 60.8474838709666, 60.5418339438345, 62.3168626486262
5/30/2018, 60.22, 60.63, 60.17, 60.63, 501440, 0.816517139923308, -0.00656491542333853, -0.0318572097593007, -0.155628566453099, 0.34603839797673, -0.118101958904475, -0.0323971974749343, -0.0857047614295409, 60.468909090903, 60.8303440860203, 60.5799975579981, 62.2984433510999
5/31/2018, 60.52, 60.57, 60.25, 60.39, 308353, 0.810236172940431, -0.0259263622693264, -0.155072502250972, -0.326577353676172, 0.277881199796941, -0.14030458477346, -0.0539786749346395, -0.0863259098388208, 60.4112727272666, 60.7980430107515, 60.6194993895, 62.2744570179032
6/1/2018, 60.57, 60.58, 60.44, 60.58, 419733, 0.782991983487603, -0.259243057787344, -0.147208072762879, -0.353814762220847, 0.336550559261554, -0.140944196667704, -0.0713717792812523, -0.0695724173864513, 60.3856363636302, 60.768322580644, 60.6780781440787, 62.2555375153749
6/4/2018, 61.09, 61.35, 61.08, 61.22, 248173, 0.79895412678365, -0.0246272600390471, 0.420892206768476, -0.223901844947355, 0.356480266538119, -0.0887849843721114, -0.0748544202994241, -0.0139305640726872, 60.6009090909028, 60.8082150537622, 60.7728693528699, 62.2455886292193
6/5/2018, 61.34, 61.38, 61.18, 61.28, 228662, 0.774581805803041, 0.0381199528869585, 0.743879038674951, -0.161345226161703, 0.430588099166077, -0.0421213851733171, -0.0683078132742027, 0.0261864281008856, 60.8605454545391, 60.8231827956977, 60.8704566544572, 62.2368276616097
6/6/2018, 61.57, 61.74, 61.44, 61.73, 283007, 0.767747519951885, 0.308818952155775, 0.594484854425999, -0.100377127887259, 0.455550915273372, 0.0308158664516469, -0.0484830773290328, 0.0792989437806797, 61.2545454545391, 60.9026881720418, 61.00665934066, 62.2348563618967
6/7/2018, 61.61, 61.61, 61.12, 61.27, 224243, 0.784615663233203, 0.215700708374963, 0.590192160098247, -0.248125174484817, 0.367968377888999, 0.0509141021526673, -0.0286036414326928, 0.0795177435853601, 61.4078181818118, 60.9029247311816, 61.1003638583645, 62.2255716823832
6/8/2018, 61.26, 61.44, 61.12, 61.44, 149901, 0.769364121126032, 0.279578619479395, 0.53370338305322, -0.205229011763158, 0.360334811937267, 0.0796416189879068, -0.00695458934857288, 0.0865962083364797, 61.5816363636299, 60.9547741935472, 61.1959584859591, 62.2188115347817
6/11/2018, 61.42, 61.42, 61.24, 61.27, 263831, 0.749245063193801, 0.202179791614479, 0.167570965207862, -0.303275963775651, 0.336241632866049, 0.0876800823888715, 0.011972344998916, 0.0757077373899555, 61.6499999999935, 61.0020860215042, 61.2888742368748, 62.2108918955854
6/12/2018, 61.21, 61.21, 60.92, 61.01, 215973, 0.743499963461564, 0.148866569724538, 0.36985069113832, -0.297534781168579, 0.321515005722557, 0.0722380798410427, 0.0240254919673413, 0.0482125878737014, 61.4769090909026, 61.0138064516117, 61.3622930402936, 62.1989656963233
6/13/2018, 61.2, 61.26, 60.55, 60.75, 657916, 0.767784133864206, -0.0789134306495582, 0.107644163687267, -0.454838186351207, 0.281813859262139, 0.0385756780746149, 0.0269355291887961, 0.0116401488858189, 61.2718181818116, 60.9940215053751, 61.4007423687429, 62.1815760557603
6/14/2018, 60.74, 60.81, 60.52, 60.54, 230950, 0.755876145121209, -0.240539454580204, -0.1992409201173, -0.576629628852612, 0.241977264825338, -0.00498974414210096, 0.0205504745226167, -0.0255402186647176, 60.9396363636298, 60.9300860215042, 61.3782075702082, 62.1582826294926
6/15/2018, 60.4, 60.66, 60.36, 60.64, 4523720, 0.74163431290165, -0.431534450252648, -0.113105565810928, -0.626081939879099, 0.256240122626458, -0.0310881262874858, 0.0102227543605962, -0.041310880648082, 60.6718181818116, 60.8853548387085, 61.3782051282057, 62.1397917179168
6/18/2018, 60.31, 60.31, 60.02, 60.21, 426329, 0.761070744023223, -0.826329439023827, -0.140430830305661, -0.752494608978349, 0.204452840037398, -0.0854832903468292, -0.00891845458088891, -0.0765648357659403, 60.3801818181752, 60.7856559139773, 61.3341098901105, 62.1162544758778
6/19/2018, 59.56, 59.56, 59.28, 59.47, 1352376, 0.810204574117309, -1.33385955642036, -0.664948950290881, -0.869251000542925, 0.0582683671448117, -0.186157754605887, -0.0443663145858885, -0.141791440019998, 59.8999999999933, 60.5855053763428, 61.2258510378516, 62.0797504441708
6/20/2018, 59.62, 59.82, 59.49, 59.67, 625270, 0.79644247899478, -0.832503999537244, -0.877086981982755, -0.973344006452458, 0.0936391207319966, -0.246957887519905, -0.0848846291726918, -0.162073258347213, 59.6776363636296, 60.4278494623643, 61.1318046398052, 62.0491332513322
6/21/2018, 59.55, 59.58, 59.34, 59.36, 234555, 0.788368203934259, -1.04881803884508, -1.01271495334076, -0.848571490134463, 0.0939293898667521, -0.316508329118982, -0.13120936916195, -0.185298959957032, 59.3685454545387, 60.2435268817192, 61.0348547008553, 62.0147606942733
6/22/2018, 59.92, 59.99, 59.72, 59.81, 260019, 0.795981604351458, -0.539774553995722, -0.768224745817475, -0.694248474828924, 0.0979331857094379, -0.33149504741889, -0.171266504813338, -0.160228542605553, 59.3530909090841, 60.1540860215041, 60.9623858363864, 61.986534098674
6/25/2018, 59.3, 59.33, 58.99, 59.21, 512230, 0.83309030178091, -0.878085860930313, -0.988289329742728, -0.833489641538944, -0.0399892210088728, -0.387322304805785, -0.214477664811827, -0.172844639993958, 59.1852727272659, 60.0153763440848, 60.8785616605622, 61.9508705753722
6/26/2018, 59.25, 59.31, 59.06, 59.08, 402449, 0.814335019127036, -1.09288310039568, -0.950571089544443, -0.778738064853422, -0.0576979324230921, -0.437018049997157, -0.258985741848893, -0.178032308148263, 59.0329090909022, 59.892516129031, 60.8019829059835, 61.9135774224407
6/27/2018, 58.63, 58.75, 58.08, 58.13, 418329, 0.872275370437365, -1.45129657771743, -1.32331421792232, -0.759618464298973, -0.188830073325099, -0.546756676001834, -0.316539928679482, -0.230216747322353, 58.6056363636295, 59.61258064516, 60.6906446886453, 61.865775317753
6/28/2018, 57.34, 57.56, 57.25, 57.47, 371694, 0.914739845473253, -1.62974479416096, -1.61570489077465, -0.489468270150146, -0.24203474818361, -0.679152959327411, -0.389062534809067, -0.290090424518343, 58.0512727272658, 59.2718709677407, 60.5423321123327, 61.8121519748529
6/29/2018, 57.99, 58.13, 57.96, 58.08, 345574, 0.916694111111923, -1.20955250590128, -1.16335516376178, -0.53797170839004, -0.145768073247789, -0.726481637610107, -0.456546355369275, -0.269935282240831, 57.8950909090839, 59.0075053763428, 60.4162686202692, 61.7668498018311
7/2/2018, 57.42, 57.61, 57.31, 57.57, 527193, 0.945449266540063, -1.40914859635695, -1.26131981628444, -0.416537377770211, -0.225529492671271, -0.795967278571069, -0.524430540009634, -0.271536738561435, 57.6163636363566, 58.6990537634396, 60.2699487179493, 61.7155328686618
7/3/2018, 57.89, 58.01, 57.76, 57.76, 389853, 0.933310916914402, -1.06740570370892, -1.02206578847157, -0.0571873173710609, -0.254132060505537, -0.826180048229141, -0.584780441653535, -0.241399606575605, 57.3992727272656, 58.4509462365579, 60.1510329670335, 61.667980593139
7/5/2018, 58.05, 58.14, 57.9, 58.06, 499598, 0.914788781138944, -1.20199119298431, -0.97012443277589, -0.0542654874082198, -0.233224032910494, -0.81650424043157, -0.631125201409142, -0.185379039022428, 57.4190909090837, 58.2593978494611, 60.060317460318, 61.6227716277161
7/6/2018, 58.19, 58.5, 58.08, 58.4, 246315, 0.90166104111782, -0.90811721562764, -0.751962496976516, -0.097709042359216, -0.19524036224956, -0.772496080585256, -0.659399377244365, -0.113096703340891, 57.5821818181746, 58.115956989246, 59.9517557997564, 61.580373650403
7/9/2018, 58.75, 58.81, 58.62, 58.78, 299528, 0.885916205532778, -0.802721432215989, -0.810445384178897, -0.0605658579316099, -0.130964351252743, -0.698899988619225, -0.667299499519337, -0.0316004890998877, 58.0189090909018, 58.0321505376331, 59.8510231990238, 61.5422872762059
7/10/2018, 58.57, 58.65, 58.4, 58.65, 297636, 0.87588144643062, -1.21729342070413, -0.979800183409258, -0.260419407053101, -0.139819537122186, -0.643644930940766, -0.662568585803623, 0.0189236548628565, 58.3469090909018, 57.9417634408589, 59.7414481074487, 61.5073248599151
