Date,IXG_Open,IXG_High,IXG_Low,IXG_Close,IXG_Volume,IXG_ATRPercentOfClose20,IXG_SQN25,IXG_SQN50,IXG_SQN100,IXG_SQN200,IXG_MACD,IXG_MACD_Avg,IXG_MACD_Diff,IXG_LinReg10,IXG_LinReg30,IXG_LinReg90,IXG_LinReg270
5/16/2018, 69.85, 70.2, 69.77, 70.06, 94346, 1.09166916527361, 0.526763624565369, -0.268580820168303, 0.0599335441351665, 0.452766540322054, 0.105292157782912, -0.0440112184263496, 0.149303376209262, 70.608545454556, 69.8125376344068, 68.4352503052497, 72.8562588492549
5/17/2018, 69.83, 70.05, 69.61, 69.8, 25785, 1.0731837339988, -0.0463197564103041, -0.310389337468049, 0.0487707487822513, 0.376744505195743, 0.0984254951019778, -0.0155238757206841, 0.113949370822662, 70.4310909091015, 69.8440215053745, 68.3840732600726, 72.8374951482846
5/18/2018, 69.65, 69.65, 69.26, 69.34, 13140, 1.06522661380819, 0.042203982808687, -0.409531956532885, -0.0128310446107533, 0.348600822929962, 0.0552288164191594, -0.00137333729271538, 0.0566021537118748, 70.0923636363742, 69.736430107525, 68.3190720390714, 72.8232010386768
5/21/2018, 69.71, 69.89, 69.68, 69.78, 25526, 1.0449938769187, 0.153731976599479, -0.561222885402848, 0.0755174848479015, 0.392329987642242, 0.0558555916230006, 0.0100724484904278, 0.0457831431325728, 69.8845454545561, 69.7067096774175, 68.2894261294255, 72.8182148421482
5/22/2018, 69.95, 70.34, 69.9, 70.1, 63315, 1.02815533658798, 0.284713383936144, -0.499356228663512, 0.09493682217239, 0.400499999048642, 0.0812371893852912, 0.0243053966694005, 0.0569317927158907, 69.7729090909197, 69.7696344086003, 68.2875995115988, 72.8154377477106
5/23/2018, 69.42, 69.42, 68.85, 69.32, 93252, 1.07789966301323, -0.113971377105049, -0.516134833473013, -0.0438300178273169, 0.329067268431971, 0.0379750544197321, 0.0270393282194668, 0.0109357262002653, 69.4923636363743, 69.7013118279551, 68.2698925518919, 72.7995798824653
5/24/2018, 69.14, 69.14, 68.34, 68.84, 333466, 1.10232429413238, -0.660634315093524, -0.543490796665397, -0.0995964755733698, 0.28927287897853, -0.0346431431107703, 0.0147028339534194, -0.0493459770641897, 69.1907272727379, 69.6233978494604, 68.2296361416354, 72.7740041000407
5/25/2018, 68.48, 68.64, 68.23, 68.45, 97918, 1.097732712749, -0.750658396222549, -0.626022395538797, -0.187336518180424, 0.313819154171653, -0.122254059773013, -0.0126885447918671, -0.109565514981146, 68.8394545454652, 69.4621720430088, 68.1898510378503, 72.7444980183133
5/29/2018, 67.26, 67.28, 65.8, 66.15, 218461, 1.27940761871936, -1.33720599090986, -1.0131065117387, -0.533777359315211, 0.209014079765519, -0.372977666163408, -0.0847463690661752, -0.288231297097232, 67.8020000000107, 69.0312043010733, 68.0555799755793, 72.6806106327728
5/30/2018, 66.65, 67.34, 66.54, 67.26, 81093, 1.28384141063591, -0.741896241352875, -0.678207579699215, -0.476437766734102, 0.310118874422971, -0.476616073834919, -0.163120310019924, -0.313495763814995, 67.3063636363743, 68.7689462365572, 67.9849645909639, 72.6342517425172
5/31/2018, 66.98, 66.99, 66.49, 66.78, 88351, 1.28606790379459, -0.844700084571254, -0.81017300887569, -0.539403929630188, 0.208338091372982, -0.590673332565203, -0.24863091452898, -0.342042418036223, 66.8005454545562, 68.4564086021485, 67.9104420024413, 72.5822927429272
6/1/2018, 67.44, 67.64, 67.35, 67.4, 23312, 1.27432394487586, -0.683308754628496, -0.686967339221089, -0.468282845146577, 0.25198815749904, -0.623844423222081, -0.3236736162676, -0.300170806954481, 66.6358181818289, 68.2758064516109, 67.8723907203901, 72.5415189285224
6/4/2018, 67.8, 68.09, 67.71, 67.79, 49769, 1.2545355095206, -0.572838598405301, -0.23588616383056, -0.444501163890244, 0.277720769495783, -0.611612720195737, -0.381261437053227, -0.230351283142509, 66.644727272738, 68.1480430107506, 67.8657460317454, 72.503332786661
6/5/2018, 67.61, 67.61, 67.14, 67.38, 54146, 1.24729465836867, -0.567676644008475, -0.0233373935204465, -0.583297332276812, 0.349111918259963, -0.627766084261182, -0.430562366494818, -0.197203717766364, 66.6845454545562, 67.9910752688152, 67.8413162393156, 72.4568487084869
6/6/2018, 67.6, 68.3, 67.6, 68.23, 84984, 1.23758725453374, -0.264201156659363, -0.230590839384178, -0.534057454891011, 0.397403132599871, -0.565461556571591, -0.457542204510173, -0.107919352061418, 67.2129090909199, 67.9343225806431, 67.8749621489614, 72.4244217575507
6/7/2018, 68.45, 68.54, 67.9, 68.21, 42939, 1.22296656587004, -0.145184805477893, 0.0315946285788658, -0.630491460050926, 0.405602402031109, -0.511798903178644, -0.468393544243867, -0.0434053589347764, 67.6803636363744, 67.874193548385, 67.9018632478626, 72.3892608992755
6/8/2018, 68.03, 68.33, 67.83, 68.29, 50067, 1.19706577808018, -0.00848275827551869, 0.00825471032056971, -0.593856799468324, 0.372585187241292, -0.45754128125337, -0.466223091645768, 0.0086818103923979, 68.1400000000108, 67.8445376344065, 67.9231355311348, 72.3540789941231
6/11/2018, 68.44, 68.74, 68.38, 68.49, 25059, 1.16674318711988, -0.0596855931740862, -0.133698941565997, -0.648670135442561, 0.400054331109116, -0.39386318679621, -0.451751110675856, 0.0578879238796461, 68.6207272727381, 67.8532258064495, 67.9594896214889, 72.3255930025965
6/12/2018, 68.52, 68.52, 67.96, 68.11, 81296, 1.15570002703786, -0.188031189377313, 0.0645265368198741, -0.709879226348698, 0.374943283512595, -0.369797862799331, -0.435360461100551, 0.0655625983012204, 68.5080000000108, 67.7924301075247, 67.9910329670323, 72.291955719557
6/13/2018, 68.18, 68.26, 67.88, 67.95, 60123, 1.12846199263387, -0.293247116911204, -0.102058555053921, -0.784355953798888, 0.313047449334505, -0.359492576331121, -0.420186884146665, 0.0606943078155442, 68.4550909091018, 67.713010752686, 67.9883394383388, 72.243783517835
6/14/2018, 67.97, 67.97, 67.32, 67.32, 57019, 1.1303482290478, -0.735776750223605, -0.366323776445863, -0.933954816340782, 0.292933108020893, -0.397578262701259, -0.415665159857584, 0.0180868971563248, 68.0509090909199, 67.5331182795677, 67.8932454212447, 72.1852947929477
6/15/2018, 66.82, 67.12, 66.45, 66.96, 89740, 1.14456825926707, -1.04533306605749, -0.57150934401522, -1.00071751468566, 0.283471498794165, -0.451604617974724, -0.422853051481012, -0.0287515664937116, 67.6169090909199, 67.2916344085999, 67.8097362637357, 72.126217848845
6/18/2018, 66.56, 66.82, 66.34, 66.82, 18030, 1.13601131560157, -1.0909827294869, -0.334190710466347, -1.0689531851105, 0.271437636185691, -0.499954558796091, -0.438273352944028, -0.0616812058520632, 67.2365454545563, 67.0663440860193, 67.7109572649566, 72.065955719557
6/19/2018, 65.01, 65.65, 64.91, 65.49, 177434, 1.24695163083023, -1.42548547836192, -0.76158509947324, -1.20360681111744, 0.132469668768848, -0.638234944809454, -0.478265671317113, -0.159969273492341, 66.3676363636472, 66.6882150537612, 67.5054652014646, 71.987595189285
6/20/2018, 65.85, 65.94, 65.49, 65.53, 174191, 1.21821637704743, -1.30660527050633, -0.996746816442568, -1.28501733230181, 0.121903143824281, -0.736110062685341, -0.529834549590759, -0.206275513094583, 65.7856363636472, 66.3493118279547, 67.3199682539676, 71.9098950389502
6/21/2018, 65.24, 65.33, 64.81, 65.09, 27873, 1.22043682944419, -1.44496585995173, -1.00508078283581, -1.28392557521683, 0.198230395309397, -0.83950384378258, -0.591768408429123, -0.247735435353457, 65.1949090909199, 66.0303655913955, 67.1355311355305, 71.8251917452506
6/22/2018, 65.61, 65.65, 65.18, 65.18, 33750, 1.20077203999841, -1.33861863172698, -1.20665975882323, -1.19557376840096, 0.177360290256554, -0.903763884884029, -0.654167503720104, -0.249596381163924, 64.8214545454654, 65.7926236559117, 66.9628815628809, 71.7402902829026
6/25/2018, 64.9, 64.9, 64.07, 64.45, 86837, 1.23976734660576, -1.41476771326956, -1.24217601111336, -1.30085023625625, 0.166970987085155, -1.00204438563435, -0.723742880102953, -0.278301505531396, 64.4054545454653, 65.4959354838687, 66.7957973137967, 71.6426439797729
6/26/2018, 64.65, 64.65, 64.1, 64.38, 217382, 1.22177470043965, -1.58748236875214, -1.32987332271711, -1.35112404423561, 0.126418457112617, -1.07320951430614, -0.793636206943591, -0.279573307362552, 64.1096363636472, 65.2294193548364, 66.6434358974352, 71.5416471231377
6/27/2018, 64.23, 64.48, 63.43, 63.45, 49839, 1.26044070060818, -1.94861946601486, -1.57012658648207, -1.31445203653017, -0.0448542411747763, -1.19092339558112, -0.873093644671098, -0.317829750910026, 63.6640000000108, 64.859139784944, 66.4573260073253, 71.4296493098262
6/28/2018, 63.62, 64.01, 63.41, 63.89, 20516, 1.23612794382391, -1.57381504481106, -1.41773270772191, -0.931602074444031, -0.0540761108081008, -1.23447787925149, -0.945370491587175, -0.289107387664311, 63.489818181829, 64.5885376344063, 66.2871746031739, 71.3247213338797
6/29/2018, 64.59, 64.87, 64.11, 64.11, 28229, 1.24672287653041, -1.36334591530539, -1.50210771264689, -1.0667573459649, -0.02635798554961, -1.23698378093907, -1.00369314945755, -0.233290631481516, 63.5067272727381, 64.3683225806428, 66.1318241758235, 71.2222607626073
7/2/2018, 63.51, 64.08, 63.51, 64.02, 37624, 1.23291211236561, -1.28179695045579, -1.47506468168773, -1.00424565887895, -0.0317581211395463, -1.23202990014229, -1.0493604995945, -0.182669400547792, 63.6200000000108, 64.1427311827934, 65.9750891330884, 71.1165647123135
7/3/2018, 64.39, 64.4, 63.8, 63.92, 11496, 1.22003256824099, -0.833548924028411, -1.53956234418581, -0.732101130561832, -0.0539897172363048, -1.22208563569876, -1.08390552681535, -0.138180108883407, 63.5854545454654, 63.9681075268794, 65.8362661782654, 71.0119188191879
7/5/2018, 64.49, 64.51, 64.16, 64.33, 50676, 1.19750128515258, -1.19769630799601, -1.32776664355995, -0.775965299636176, -0.0462843763547395, -1.16766109078489, -1.10065663960926, -0.0670044511756285, 63.7861818181926, 63.9046451612879, 65.7333748473741, 70.9166901735681
7/6/2018, 64.21, 64.82, 64.09, 64.71, 128502, 1.18735117895491, -0.834153721537645, -1.18069067590983, -0.836377482465645, -0.0554472135199706, -1.08140070840753, -1.09680545336891, 0.0154047449613861, 64.0956363636471, 63.8746236559115, 65.6380732600725, 70.8303684570176
7/9/2018, 65.07, 65.73, 65.05, 65.63, 171358, 1.18987993372945, -0.669921181643605, -0.953095267466753, -0.704681276886663, 0.0225022563184735, -0.928103819554522, -1.06306512660604, 0.134961307051514, 64.7616363636472, 63.9590752688147, 65.5687301587294, 70.7567686210192
7/10/2018, 65.63, 65.63, 65.2, 65.47, 84631, 1.1659879188656, -0.897399994897766, -1.00768630895456, -0.980700664641502, -0.0216966983490598, -0.810186270515217, -1.01248935538787, 0.202303084872655, 65.201818181829, 64.0179354838685, 65.4772478632471, 70.6847852945193
