Date,THD_Open,THD_High,THD_Low,THD_Close,THD_Volume,THD_ATRPercentOfClose20,THD_SQN25,THD_SQN50,THD_SQN100,THD_SQN200,THD_MACD,THD_MACD_Avg,THD_MACD_Diff,THD_LinReg10,THD_LinReg30,THD_LinReg90,THD_LinReg270
6/14/2018, 92, 92.25, 91.31, 91.55, 257077, 1.40714543588899, -0.769479473966299, -0.986075110779805, -0.602714828697564, 0.709360363882517, -1.04183039185803, -0.95058019534709, -0.0912501965109378, 92.6241818181775, 92.5611182795699, 94.7922271062269, 102.100704387043
6/15/2018, 90.89, 91.45, 89.88, 90.59, 254486, 1.44312789957892, -1.18966106939072, -1.0730483275217, -0.721119091437323, 0.536648302488302, -1.19709413576049, -0.999882983429771, -0.197211152330723, 91.6421818181775, 92.2361075268817, 94.5025860805859, 102.02601804018
6/18/2018, 88.62, 88.91, 88.22, 88.62, 185715, 1.53516484542668, -1.73140259725673, -1.18944040654305, -1.01211440997245, 0.441129074947584, -1.46224841789765, -1.09235607032335, -0.369892347574307, 90.0790909090865, 91.7091397849463, 94.0820805860804, 101.922956402897
6/19/2018, 84.68, 85.17, 84.31, 85.04, 334990, 1.77321252553653, -2.11432980551866, -1.77160304500527, -1.25620369108497, 0.19156051295417, -1.93891062278689, -1.26166698081606, -0.677243641970835, 87.691636363632, 90.7311182795699, 93.4412258852257, 101.7673133798
6/20/2018, 86.08, 86.27, 85.61, 85.89, 212010, 1.73948414848114, -1.64311965547149, -1.80799477365886, -1.28464765164065, 0.209676087927159, -2.22246180185638, -1.45382594502412, -0.768635856832261, 86.3199999999956, 89.8661505376345, 92.9046691086688, 101.625771491048
6/21/2018, 84.3, 84.52, 84.02, 84.07, 194116, 1.79950135407866, -1.92065263247894, -2.14572758312081, -1.39653788146231, 0.121758926562099, -2.56447526919739, -1.67595580985878, -0.888519459338613, 84.587636363632, 88.766752688172, 92.3162100122098, 101.459022276889
6/22/2018, 84.54, 85.2, 84.06, 84.31, 130257, 1.77226752337235, -1.78864162515021, -2.07896036523352, -1.31586477449716, 0.113018405032702, -2.78406444994377, -1.89757753787577, -0.886486912067996, 83.4154545454502, 87.8312043010753, 91.7661245421243, 101.296403990706
6/25/2018, 83.59, 84.35, 82.85, 83.33, 284522, 1.79345831214145, -1.86524181675676, -2.21232478737316, -1.45041982473397, -0.00203516649311195, -3.00255666334971, -2.11857336297056, -0.883983300379147, 82.3709090909047, 86.9030967741936, 91.2030793650791, 101.11860106601
6/26/2018, 83.65, 84.43, 83.22, 83.38, 224305, 1.77532306420256, -2.16309890844083, -2.24131536134366, -1.44091112591099, 0.0190913744226169, -3.13553424748997, -2.32196553987444, -0.813568707615528, 81.8987272727229, 86.0854623655914, 90.6719267399265, 100.936717233839
6/27/2018, 83.38, 83.51, 82.36, 82.47, 262324, 1.77488923534072, -2.36190559988939, -2.32210909265955, -1.4221607846909, -0.0858393963726727, -3.27657897298459, -2.51288822649647, -0.763690746488122, 81.4890909090866, 85.1163870967742, 90.1063931623929, 100.743444581112
6/28/2018, 82.01, 82.38, 81.66, 82.17, 265549, 1.74158889468933, -2.40535464441193, -2.51312401717041, -1.25381234913902, -0.104851455780213, -3.37367579241219, -2.68504573967962, -0.68863005273257, 81.3169090909047, 84.1923440860215, 89.5267155067153, 100.548168101681
6/29/2018, 81.77, 82.39, 81.68, 82.27, 177822, 1.6956489790056, -2.15172173466664, -2.55495283684555, -1.54647069017855, -0.0920983419500594, -3.40332514333222, -2.82870162041014, -0.574623522922087, 81.4989090909047, 83.3353548387097, 88.942388278388, 100.351872898729
7/2/2018, 82.2, 82.62, 81.64, 82.39, 190094, 1.66799356023366, -2.3351919524343, -2.52959339708973, -1.35099892445409, -0.148212180323516, -3.37819771008347, -2.9386008383448, -0.439596871738665, 81.7821818181775, 82.5370107526882, 88.3913015873014, 100.159709717097
7/3/2018, 83.25, 83.57, 82.79, 83.04, 165246, 1.64324048598589, -1.85585118967233, -2.31303498644686, -1.02052648189511, -0.126315147042105, -3.2681611431782, -3.00451289931148, -0.26364824386672, 81.9138181818139, 81.987440860215, 87.9113137973135, 99.9749140358065
7/5/2018, 81.83, 83.98, 81.1, 81.53, 255421, 1.76661297017607, -2.42903897357738, -2.44838755022413, -1.52294830525539, -0.247676941035729, -3.2651619965353, -3.05664271875625, -0.20851927777905, 81.8029090909048, 81.3350322580645, 87.4250012210009, 99.7694402077349
7/6/2018, 82.85, 83.79, 82.5, 83.4, 210246, 1.77614337752437, -1.85319504320028, -1.95036577543108, -1.36151527097526, -0.161430513507998, -3.07642862527337, -3.06059990005967, -0.0158287252136939, 82.2118181818139, 81.0037634408602, 87.0038949938947, 99.5867858411913
7/9/2018, 83.58, 84, 83.2, 83.84, 205684, 1.72619083732414, -1.68365175972394, -1.94619216193631, -1.39799572034551, -0.0934199853937372, -2.85840186858356, -3.02016029376445, 0.161758425180893, 82.8572727272685, 80.7093548387096, 86.6193064713062, 99.4119018723516
7/10/2018, 84.64, 84.98, 84.37, 84.77, 205147, 1.68913115266242, -1.41646403481157, -1.80644957354066, -1.37846545210644, -0.0304756150265584, -2.58082077011052, -2.93229238903366, 0.351471618923143, 83.6536363636322, 80.6589892473118, 86.2811599511597, 99.2570271969382
