Date,XRT_Open,XRT_High,XRT_Low,XRT_Close,XRT_Volume,XRT_ATRPercentOfClose20,XRT_SQN25,XRT_SQN50,XRT_SQN100,XRT_SQN200,XRT_MACD,XRT_MACD_Avg,XRT_MACD_Diff,XRT_LinReg10,XRT_LinReg30,XRT_LinReg90,XRT_LinReg270
4/13/2018, 45.21, 45.43, 44.28, 44.49, 3485934, 2.09879774427235, -0.0530630068896032, -0.512035211456283, 0.721408905552399, 0.464240164385782, -0.0398680948359598, -0.186545751531836, 0.146677656695876, 45.1487272727289, 44.1058064516118, 44.7997338217334, 45.0498780921142
4/16/2018, 44.74, 45.15, 44.37, 44.81, 4025172, 2.06665333765997, -0.168863280032436, -0.345689588079702, 0.582882381501676, 0.460309940765097, -0.0192245177668866, -0.153081504778846, 0.133856987011959, 44.9567272727289, 44.1811397849451, 44.749875457875, 45.0806376930436
4/17/2018, 45.1, 45.38, 45.03, 45.1, 1806233, 2.01388911879193, -0.028454538647502, -0.0330976538436814, 0.569375262642263, 0.495966726817344, 0.020302210908504, -0.118404761641376, 0.13870697254988, 44.8852727272744, 44.3111612903214, 44.7024810744806, 45.1092740194068
4/18/2018, 45.25, 45.72, 45.12, 45.12, 3085979, 1.98105228933156, 0.0126294478368884, 0.303242083134092, 0.665472896852032, 0.474180490235209, 0.0526345229942606, -0.0841969047142485, 0.136831427708509, 44.9858181818198, 44.4891612903214, 44.6560952380948, 45.1374210742107
4/19/2018, 44.92, 45.2, 44.26, 44.57, 5538766, 2.01067591047584, -0.0785720760274723, -0.127481325898427, 0.552918213445367, 0.3949656318324, 0.033491639038715, -0.0606591959636558, 0.0941508350023708, 44.9563636363653, 44.5621505376332, 44.5915946275942, 45.1594153341533
4/20/2018, 44.5, 44.71, 43.86, 43.98, 7512126, 2.03240186592571, -0.175394588018582, -0.374703052871012, 0.485869465122685, 0.410052003249804, -0.0289535451320191, -0.0543180657973285, 0.0253645206653094, 44.6067272727289, 44.5152043010741, 44.5127423687419, 45.1716268962689
4/23/2018, 44.05, 44.6, 43.94, 44.45, 4565881, 1.98460702722704, -0.0536999211901497, 0.0498487720896979, 0.5478864909151, 0.542908452371889, -0.0400550023013224, -0.0514654530981273, 0.0114104507968049, 44.3952727272744, 44.578322580644, 44.4526862026858, 45.1918600519338
4/24/2018, 44.59, 45, 44.1, 44.36, 3354729, 1.99064457263819, 0.0234057364457809, -0.0505466866654953, 0.320314156872279, 0.510358514821138, -0.0554757450715542, -0.0522675114928127, -0.00320823357874152, 44.324727272729, 44.6264731182784, 44.3749670329666, 45.213766570999
4/25/2018, 44.22, 44.76, 44, 44.61, 2904292, 1.96569700919342, 0.211858769516246, 0.0148589987962407, 0.180290226291935, 0.635860773885468, -0.0469823014291819, -0.0512104694800865, 0.0042281680509046, 44.3596363636381, 44.705075268816, 44.3182735042731, 45.2452138854721
4/26/2018, 44.79, 45.41, 44.73, 45.26, 3899807, 1.92897163944128, 0.404458846443113, 0.121051891177785, 0.32409009593431, 0.68891195889303, 0.0120593686772779, -0.0385565018486136, 0.0506158705258915, 44.6540000000018, 44.8525591397838, 44.2715775335771, 45.2864381577148
4/27/2018, 45.3, 45.82, 45.18, 45.72, 3676636, 1.88407684997937, 0.774789522918257, 0.0324786690168726, 0.435207191498825, 0.704401164016002, 0.0948748154139452, -0.0118702383961019, 0.106745053810047, 44.9780000000018, 45.0376129032246, 44.2541562881559, 45.3316279896132
4/30/2018, 45.81, 46.01, 45.1, 45.18, 3859173, 1.9119741899514, 0.737458753851218, -0.228940484864756, 0.177328108100733, 0.56592928003873, 0.115600594875275, 0.0136239282581735, 0.101976666617101, 45.1123636363655, 45.1532473118268, 44.2382979242975, 45.3638359983599
5/1/2018, 45.11, 45.27, 44.45, 45.06, 4361914, 1.91220249016653, 0.286153548554267, -0.236860661599433, 0.234175938403852, 0.562191947398733, 0.120948705907644, 0.0350888837880675, 0.0858598221195762, 45.2430909090928, 45.2281505376333, 44.2082881562877, 45.3911676916769
5/2/2018, 45.03, 45.56, 44.62, 45.24, 2804870, 1.91325490708574, 0.696239033672036, 0.0284892770160798, 0.257421585042711, 0.542151927247855, 0.138119462916968, 0.0556949996138477, 0.0824244633031207, 45.4421818181836, 45.2983010752677, 44.1894725274721, 45.4178734454011
5/3/2018, 45.08, 45.28, 44.47, 44.71, 4243064, 1.92972197263992, 0.334999923588782, -0.11459087124272, 0.117129042662359, 0.503221185723668, 0.107719121965104, 0.066099824084099, 0.0416192978810051, 45.3416363636382, 45.2941935483859, 44.1516825396821, 45.4425565122317
5/4/2018, 44.68, 45.26, 44.25, 44.99, 4147984, 1.9340737036429, 0.280190618473064, -0.0235272760085605, 0.0762880682009774, 0.490513393497852, 0.10500980501461, 0.0738818202702013, 0.0311279847444091, 45.2121818181837, 45.2754193548376, 44.1292967032963, 45.4700768074347
5/7/2018, 45.06, 45.12, 44.48, 44.78, 4397000, 1.91744701050803, 0.69995662989496, -0.254970430190797, 0.0594864839216856, 0.462199164073498, 0.0849382911073633, 0.0760931144376337, 0.00884517666972959, 45.0490909090928, 45.1922150537623, 44.1094456654452, 45.4986622932895
5/8/2018, 44.6, 44.97, 44.49, 44.75, 3085154, 1.87642711226865, 0.46570981656335, -0.300397528436451, 0.161539328989344, 0.482885910362961, 0.0658516258967552, 0.074044816729458, -0.00819319083270281, 44.8396363636383, 45.1841290322569, 44.076969474969, 45.529475741424
5/9/2018, 44.98, 45.39, 44.68, 45.2, 5197645, 1.84339839845843, 0.161632102252943, 0.0503432184264921, 0.158884223611688, 0.586122895431411, 0.0860446759352129, 0.076444788570609, 0.00959988736460393, 44.8143636363656, 45.1703655913967, 44.0658021978017, 45.5633270466037
5/10/2018, 45.18, 45.35, 44.81, 45.14, 2503732, 1.8133701202881, -0.0315678424969776, 0.00623191754545348, 0.29307549975715, 0.477912639174894, 0.0960985507410044, 0.0803755410046881, 0.0157230097363163, 44.8661818181838, 45.1675053763429, 44.0446910866906, 45.5931463714637
5/11/2018, 45.11, 45.63, 44.9, 45.55, 5036626, 1.78732713212546, 0.541881601294321, 0.224340592860003, 0.282435203334117, 0.514875147130896, 0.135586930708612, 0.0914178189454729, 0.0441691117631395, 45.1581818181838, 45.237139784945, 44.0599755799751, 45.6314607079404
5/14/2018, 45.65, 46.19, 45.65, 46.06, 5080153, 1.74863467922056, 0.907371130329808, 0.235061639683357, 0.166550073854566, 0.504950879164641, 0.205663730618177, 0.114267001280014, 0.0913967293381632, 45.5276363636384, 45.2854193548375, 44.097223443223, 45.678184501845
5/15/2018, 45.94, 46.36, 45.75, 46.2, 4380575, 1.72218631295788, 0.57416040289114, 0.213963431788738, 0.261458993675942, 0.522507758716435, 0.269391551281018, 0.145291911280215, 0.124099640000803, 45.8734545454566, 45.3698924731171, 44.1345323565319, 45.7285045783791
5/16/2018, 46.6, 47.22, 46.6, 46.95, 7845336, 1.71856778010056, 0.972299875078504, 0.238456381950102, 0.359926805809305, 0.603424954789516, 0.376079826144711, 0.191449494253114, 0.184630331891597, 46.4521818181839, 45.6139999999988, 44.2131550671546, 45.7954169741697
5/17/2018, 46.88, 47.33, 46.78, 47, 4409074, 1.68941317897734, 0.96614956264537, 0.416060893143961, 0.335648921641537, 0.593864520266448, 0.459370299885279, 0.245033655379547, 0.214336644505732, 46.8489090909112, 45.8752258064504, 44.2975702075697, 45.860315703157
5/18/2018, 46.93, 46.95, 46.51, 46.51, 3181730, 1.67452802496965, 1.05326194370952, 0.499457373785433, 0.233146360482244, 0.604401387529886, 0.480303060794427, 0.292087536462523, 0.188215524331904, 47.0074545454567, 46.0117204301063, 44.3491648351644, 45.9195842558425
5/21/2018, 46.76, 47.01, 46.68, 46.77, 3506439, 1.63541123624699, 1.0201299455489, 0.389464771238526, 0.190105316085272, 0.635396857565313, 0.511970573634429, 0.336064143896904, 0.175906429737525, 47.1309090909112, 46.1508387096762, 44.4189450549445, 45.9821115211152
5/22/2018, 46.91, 47.06, 45.88, 45.95, 6487292, 1.7097665798326, 0.424525496347194, 0.211471877689656, 0.145957126634175, 0.518358962042973, 0.465533775162811, 0.361958070150085, 0.103575705012726, 46.8565454545476, 46.2308602150525, 44.4777533577528, 46.035368867022
5/23/2018, 45.74, 46.39, 45.74, 46.28, 2615179, 1.68292103772996, 0.564224084332461, 0.324959484691066, 0.192753035449414, 0.525696724344532, 0.450171226215964, 0.379600701363261, 0.070570524852703, 46.7207272727294, 46.3395913978483, 44.5639609279604, 46.0928451551182
5/24/2018, 46.05, 46.81, 46.05, 46.66, 2732482, 1.66719473520865, 1.03210009382603, 0.490149834249081, 0.313920516678068, 0.581086129280533, 0.463318275032925, 0.396344216097194, 0.0669740589357313, 46.6452727272749, 46.4924731182784, 44.64524053724, 46.15154134208
5/25/2018, 46.53, 46.77, 46.42, 46.66, 4694400, 1.62134035635649, 1.4046164311742, 0.566012635788845, 0.17364911234457, 0.629600635898167, 0.468338689062925, 0.41074311069034, 0.0575955783725847, 46.5689090909112, 46.5952258064504, 44.7375115995111, 46.2097078037446
5/29/2018, 46.51, 46.72, 46.28, 46.63, 3357281, 1.58844421994883, 1.16057660033804, 0.534337787777175, 0.173720083574609, 0.765384764102787, 0.464541706447541, 0.421502829841781, 0.0430388766057605, 46.5236363636386, 46.7015053763429, 44.8318217338212, 46.270307503075
5/30/2018, 46.67, 47.29, 46.46, 47.26, 2922451, 1.57671807611941, 1.48524518473654, 0.781144297222167, 0.323653940080363, 0.793593118750526, 0.506529350193922, 0.438508133912209, 0.0680212162817134, 46.6929090909113, 46.8953118279557, 44.9738046398041, 46.3377684843515
5/31/2018, 47.3, 47.39, 46.18, 46.37, 5071006, 1.65710397807921, 0.831187877344454, 0.637541750550318, 0.10831802976773, 0.709075739215028, 0.462656087030034, 0.443337724535774, 0.0193183624942599, 46.6469090909113, 46.9635913978482, 45.0912014652009, 46.3899177258439
6/1/2018, 46.35, 46.75, 46.25, 46.62, 3840792, 1.61943191528006, 0.66291607997617, 0.696518465866049, 0.118067830480736, 0.854636077756137, 0.442953033701862, 0.443260786368992, -0.000307752667129624, 46.7289090909114, 47.0188602150525, 45.2200537240532, 46.4500475604755
6/4/2018, 46.74, 47.7, 46.74, 47.64, 4428577, 1.61887111872037, 0.850735884228353, 1.12193984525195, 0.364355882538729, 0.900584865301985, 0.503835792106273, 0.455375787516448, 0.0484600045898248, 47.0860000000023, 47.1509892473106, 45.3875702075697, 46.5239770397704
6/5/2018, 47.65, 48.58, 47.52, 48.49, 5339360, 1.62026952136619, 1.43315725582293, 1.42508331945461, 0.442193809784393, 1.04433061588869, 0.613600508325042, 0.487020731678167, 0.126579776646876, 47.7270909090932, 47.3986881720417, 45.589323565323, 46.613996173295
6/6/2018, 48.72, 48.9, 48.39, 48.83, 4359956, 1.58076030383974, 1.63102559860842, 1.21245474493986, 0.313191833420946, 1.08761159635739, 0.719728414099578, 0.533562268162449, 0.186166145937129, 48.2278181818205, 47.6574623655901, 45.8167252747247, 46.7109353560202
6/7/2018, 49, 49.66, 48.99, 49.12, 7237489, 1.57734322790451, 1.66768407846162, 1.58778838691422, 0.271773075186888, 1.14178616275172, 0.817808928149709, 0.590411600159901, 0.227397327989808, 48.7376363636387, 47.9408602150525, 46.0550329670324, 46.8029443761104
6/8/2018, 48.95, 49.61, 48.95, 49.55, 3773229, 1.55207153152242, 2.17008265348372, 1.57041049748288, 0.509927200368865, 1.12298438042507, 0.919634870175884, 0.656256254163098, 0.263378616012786, 49.3170909090932, 48.2930537634396, 46.2876507936502, 46.8950015033483
6/11/2018, 49.58, 50.2, 49.58, 50.07, 7630015, 1.52406405367664, 2.24132485748041, 1.57779289930551, 0.510109914545688, 1.1609007173711, 1.03041434190379, 0.731087871711237, 0.299326470192556, 49.9185454545478, 48.7142150537621, 46.5316214896209, 46.9936668033346
6/12/2018, 50.3, 50.66, 49.9, 50.25, 9413437, 1.51829637431263, 2.45631313767756, 2.10040445977366, 0.516645330728361, 1.13898713676312, 1.11982373608488, 0.808835044585964, 0.310988691498911, 50.3901818181842, 49.0941505376331, 46.770483516483, 47.0918835588355
6/13/2018, 50.27, 50.42, 49.6, 49.63, 5891223, 1.54301175032741, 2.09520720526774, 1.73875020083104, 0.276910138024654, 1.03635954414437, 1.12765361772436, 0.872598759213643, 0.255054858510713, 50.5761818181842, 49.354709677418, 46.9521098901093, 47.173897772311
6/14/2018, 49.42, 49.52, 48.98, 49.21, 7021981, 1.54441555599089, 1.6882453819853, 1.32088464238155, 0.111774588825997, 1.01793518428978, 1.08743311339375, 0.915565630049664, 0.171867483344086, 50.3098181818206, 49.5444946236546, 47.0796776556771, 47.2496733634003
6/15/2018, 48.81, 49.36, 48.81, 49.36, 6422802, 1.51844925111014, 1.78168899551317, 1.25580263491267, 0.145349479928669, 1.05609972202368, 1.05549473406472, 0.943551450852675, 0.111943283212041, 49.990363636366, 49.6923655913965, 47.2384444444439, 47.3269091157578
6/18/2018, 48.99, 49.98, 48.99, 49.83, 3852852, 1.52825852464492, 1.78859129103203, 1.6807713088951, 0.274599856871567, 1.0849715766258, 1.055936234772, 0.96602840763654, 0.0899078271354588, 49.8878181818206, 49.8885376344073, 47.4247814407809, 47.4129730763974
6/19/2018, 49.48, 50.09, 49.36, 50.05, 3056064, 1.51839093244563, 1.67451418759833, 1.84211149851132, 0.335129995011507, 1.08415433615847, 1.06179853606948, 0.985182433323128, 0.0766161027463537, 49.9118181818206, 50.067397849461, 47.5884126984122, 47.4959499794998
6/20/2018, 50.26, 50.67, 49.89, 50.56, 4199264, 1.50505721638565, 1.80065678702206, 1.73941366098624, 0.335553552866336, 1.07152209516634, 1.09497499963794, 1.00714094658609, 0.0878340530518504, 50.0949090909115, 50.2749677419341, 47.7771086691081, 47.5845504988383
6/21/2018, 50.52, 50.98, 50.5, 50.61, 3277182, 1.47581324278671, 1.54976602497489, 1.79906979738631, 0.356219355916481, 1.07996818391487, 1.11247821183957, 1.02820839963679, 0.0842698122027858, 50.2589090909115, 50.481397849461, 47.9635042735037, 47.6760915675823
6/22/2018, 51.04, 51.04, 50.12, 50.44, 4851217, 1.49794533716423, 1.44920500382309, 1.72207510488045, 0.513477513296032, 1.01320856588056, 1.0999524867914, 1.04255721706771, 0.0573952697236919, 50.3689090909116, 50.6273548387084, 48.1430500610495, 47.7643985239852
6/25/2018, 50.14, 50.29, 49.36, 49.65, 7420402, 1.55445205772881, 1.30078308747103, 1.67177265011172, 0.46144159290569, 0.923385721285616, 1.0145838704512, 1.03696254774441, -0.0223786772932102, 50.261454545457, 50.6662150537621, 48.3022637362632, 47.8397591909252
6/26/2018, 49.77, 49.91, 49.41, 49.85, 5730935, 1.52095521430138, 1.27197660044404, 1.62848372835737, 0.577771518084896, 0.971177668058443, 0.95209183348436, 1.0199884048924, -0.0678965714080382, 50.2820000000025, 50.7379999999987, 48.4791550671545, 47.917262539292
6/27/2018, 49.9, 50.33, 49.09, 49.1, 4974553, 1.59325125379384, 1.34488804894062, 1.26925248759746, 0.680053738199791, 0.877729249339368, 0.832451726647264, 0.982481069243371, -0.150029342596107, 49.9412727272753, 50.6995053763428, 48.6186617826612, 47.9896359163591
6/28/2018, 48.87, 49.36, 48.65, 49.11, 6228466, 1.58556719065799, 1.2099454284696, 1.26568005369157, 0.979439276438351, 0.818503252314732, 0.730027691642171, 0.931990393723131, -0.201962702080961, 49.5489090909116, 50.6935698924718, 48.7362661782656, 48.0590263769304
6/29/2018, 49.42, 49.6, 48.53, 48.56, 6035947, 1.63352233312506, 0.801360778997717, 1.28366596309816, 0.65604525300935, 0.727250216719967, 0.5975868928018, 0.865109693538865, -0.267522800737065, 49.0020000000025, 50.6072473118266, 48.8279267399262, 48.1195992893262
7/2/2018, 48.25, 48.49, 47.9, 48.47, 6441595, 1.62281106399268, 0.764019077741005, 1.48352326346589, 0.556292977517942, 0.751574382425271, 0.479833139946216, 0.788054382820335, -0.30822124287412, 48.5616363636389, 50.466774193547, 48.9115164835159, 48.1715834358343
7/3/2018, 48.66, 49.22, 48.64, 48.72, 4033145, 1.61073008329514, 0.875375639362051, 1.411549403879, 0.878249512050638, 0.759718305443901, 0.402050762182483, 0.710853658692765, -0.308802896510282, 48.3258181818207, 50.362709677418, 49.0192380952375, 48.2277734044006
7/5/2018, 48.99, 49.3, 48.59, 49.28, 4271034, 1.58484235339351, 0.843208956836853, 1.60128454647293, 0.915820259935435, 0.82262479285676, 0.381200742428192, 0.64492307543985, -0.263722333011659, 48.4580000000025, 50.2624516129019, 49.1527496947492, 48.2908771354379
7/6/2018, 49.2, 49.91, 49.2, 49.83, 5033153, 1.56022435513688, 1.54124668615651, 1.6709219311462, 1.01303577479767, 0.91214902351105, 0.404395732735473, 0.596817606898975, -0.192421874163502, 48.8600000000026, 50.2324946236546, 49.287091575091, 48.3656569632362
7/9/2018, 50, 50.13, 49.68, 49.97, 4604039, 1.52308746519206, 1.48896959088874, 1.52294675673078, 0.994811749972846, 0.935335477582122, 0.429128038728528, 0.563279693264886, -0.134151654536357, 49.3189090909116, 50.2227311827944, 49.4265836385831, 48.4425934126007
7/10/2018, 49.98, 50.03, 49.36, 49.61, 6854165, 1.5249596170906, 0.939810769795046, 1.26002616965961, 0.776430969542282, 0.925359812526302, 0.41489690480595, 0.533603135573099, -0.118706230767149, 49.5210909090935, 50.1459354838696, 49.5373479853474, 48.5143176165094
