Date,XLB_Open,XLB_High,XLB_Low,XLB_Close,XLB_Volume,XLB_ATRPercentOfClose20,XLB_SQN25,XLB_SQN50,XLB_SQN100,XLB_SQN200,XLB_MACD,XLB_MACD_Avg,XLB_MACD_Diff,XLB_LinReg10,XLB_LinReg30,XLB_LinReg90,XLB_LinReg270
12/5/2017, 59.7, 59.8, 59.36, 59.38, 8226823, 0.915251368172389, 0.315327438636669, 1.21527030213326, 1.24498622321314, 0.971797172177445, 0.317795082661355, 0.237768908686948, 0.0800261739744075, 59.5689090909099, 58.844967741935, 59.8906031746036, 58.3696835788326
12/6/2017, 59.27, 59.4, 59.01, 59.03, 37888, 0.907678213280919, 0.0318812423696488, 1.17086492781511, 1.10555447031718, 0.904849770474301, 0.293522772555271, 0.248919681460612, 0.0446030910946582, 59.4849090909099, 58.8939139784941, 59.9369230769235, 58.4144871979806
12/7/2017, 58.97, 59.44, 58.85, 59.43, 33773, 0.906128768020764, 0.0909949471366519, 1.32827408314589, 1.28633469085099, 0.997866855306998, 0.303069848425942, 0.259749714853678, 0.0433201335722634, 59.4890909090917, 58.9724946236554, 59.998400488401, 58.4652950010728
12/8/2017, 59.5, 59.7, 59.29, 59.43, 43103, 0.895316692735997, 0.332447263878637, 1.16429791614303, 1.13813657784495, 0.982045726626253, 0.307095963727171, 0.269218964628377, 0.0378769990987944, 59.5047272727281, 59.0980430107522, 60.0575091575097, 58.5152848987697
12/11/2017, 59.59, 59.76, 59.42, 59.51, 33723, 0.877974079933377, 0.393549226474629, 1.19859140395709, 1.29756258877729, 1.01155124166404, 0.313132424846621, 0.278001656672026, 0.0351307681745956, 59.445818181819, 59.2130752688167, 60.1075604395609, 58.5658081642699
12/12/2017, 59.63, 59.71, 59.46, 59.52, 58820, 0.85493658639102, 0.545815013531101, 0.958347358044202, 1.29733856585294, 1.02020568065323, 0.315091106067321, 0.285419546551085, 0.0296715595162361, 59.4647272727281, 59.3081935483866, 60.1600244200249, 58.6156903765691
12/13/2017, 59.56, 59.76, 59.53, 59.68, 39742, 0.830119543245539, 0.599988094365776, 0.921914191304342, 1.35850567194238, 0.911314196090973, 0.325798436299294, 0.293495324500727, 0.0323031117985675, 59.5361818181827, 59.4298924731178, 60.2165299145304, 58.6674277316736
12/14/2017, 59.83, 59.83, 58.99, 59.02, 39466, 0.868594673396291, 0.184965563010371, 0.595804520474072, 0.981958239998841, 0.908092678949644, 0.277824994899284, 0.290361258580438, -0.0125362636811545, 59.4210909090918, 59.4827956989242, 60.2309157509162, 58.7074599636501
12/15/2017, 58.96, 59.25, 58.87, 59.08, 44080, 0.856486708575773, 0.500730405834351, 0.473881396563655, 1.10982454234429, 0.921908757643092, 0.241859193290729, 0.280660845522496, -0.0388016522317673, 59.2581818181827, 59.5163870967737, 60.2454896214901, 58.7478308335885
12/18/2017, 59.47, 60, 59.43, 59.95, 36066, 0.878585037623416, 0.9404449295741, 0.852201534505441, 1.38768211039623, 1.07620802274047, 0.280326337975872, 0.280593944013172, -0.000267606037299695, 59.5172727272736, 59.6569462365586, 60.2807619047623, 58.8017854010659
12/19/2017, 59.99, 60.09, 59.83, 59.88, 29406, 0.857341589098992, 0.756604193722748, 0.827793188776701, 1.43168429179841, 1.11206417430782, 0.301685766569925, 0.284812308524522, 0.0168734580454027, 59.6774545454554, 59.7647311827951, 60.3054407814412, 58.8537587822015
12/20/2017, 60.16, 60.19, 59.89, 59.9, 34305, 0.840079025667533, 1.08824082213404, 0.819244406127841, 1.58064928936067, 1.11465362967909, 0.316577788783832, 0.291165404576384, 0.0254123842074476, 59.7472727272736, 59.8706666666661, 60.3374163614168, 58.9052473867596
12/21/2017, 60.17, 60.24, 59.88, 60.11, 30149, 0.825232023883064, 1.42507399552947, 0.888595192932944, 1.62593858119771, 1.16567015151802, 0.341389740218844, 0.301210271704876, 0.0401794685139679, 59.9221818181827, 59.9991182795694, 60.3744566544571, 58.9593305026168
12/22/2017, 60.21, 60.39, 60.09, 60.34, 23974, 0.805841267945483, 1.22661824039142, 0.932381329406313, 1.67308719382906, 1.15989952272839, 0.375286400286519, 0.316025497421205, 0.0592609028653147, 60.1394545454554, 60.1143225806446, 60.4288449328453, 59.0162828131122
12/26/2017, 60.37, 60.44, 60.25, 60.29, 14683, 0.781941267248945, 1.14838892117908, 0.801387059175759, 1.802982483827, 1.13154735508054, 0.393578240507217, 0.331536046038407, 0.0620421944688102, 60.3058181818191, 60.2033763440855, 60.4583394383399, 59.0715633501749
12/27/2017, 60.4, 60.49, 60.32, 60.37, 26307, 0.758424334144723, 1.14686003281951, 0.849754474155598, 1.7476916733115, 1.21422487577864, 0.409805998623071, 0.34719003655534, 0.0626159620677308, 60.4592727272736, 60.3085161290317, 60.4869401709406, 59.127277751004
12/28/2017, 60.44, 60.65, 60.3, 60.64, 13746, 0.74615391160457, 1.12232247954124, 1.01719611430009, 1.8114947649933, 1.14001777724925, 0.439388361834943, 0.365629701611261, 0.0737586602236827, 60.6916363636372, 60.3999354838705, 60.5235750915755, 59.1864398406375
12/29/2017, 60.87, 60.87, 60.47, 60.53, 2484820, 0.743175855604098, 1.1577827897811, 1.03237726140906, 1.93479901585198, 1.1830587457852, 0.448783223475751, 0.382260405984159, 0.0665228174915918, 60.7016363636372, 60.4362580645156, 60.5659169719174, 59.2429681274901
1/2/2018, 60.85, 61.41, 60.69, 61.39, 8979239, 0.767799524559867, 1.35591134361886, 1.22401352184245, 2.11096949163812, 1.27159006261928, 0.519633519935354, 0.409735028774398, 0.109898491160956, 60.9383636363645, 60.6090107526876, 60.6391819291824, 59.3122146935191
1/3/2018, 61.55, 61.89, 61.41, 61.82, 4952274, 0.764775997607469, 1.79866994956072, 1.19459416467951, 2.46621938673171, 1.2830732361441, 0.603523256250597, 0.448492674269638, 0.155030581980959, 61.3716363636372, 60.8212688172038, 60.723870573871, 59.3871958544708
1/4/2018, 62.08, 62.49, 62.05, 62.36, 4120092, 0.77396615720797, 1.75592058332119, 1.41992636279945, 2.64272095923724, 1.50119595076196, 0.705447998306688, 0.499883739077048, 0.205564259229641, 61.8754545454554, 61.0847311827951, 60.8304029304034, 59.4695321908291
1/5/2018, 62.63, 62.93, 62.49, 62.86, 4671998, 0.774758241891737, 1.93548135718763, 1.46412873350525, 2.62731193177699, 1.53713491184944, 0.817150311902694, 0.563337053642177, 0.253813258260517, 62.4207272727281, 61.4066881720425, 60.9547594627599, 59.5584702818628
1/8/2018, 62.92, 63.01, 62.64, 62.95, 4539115, 0.764356440525001, 1.8112585885802, 1.63287717655174, 2.64926896357713, 1.51606844176886, 0.902533602476169, 0.631176363408975, 0.271357239067193, 62.8776363636372, 61.7025591397844, 61.0711550671555, 59.6475252310311
1/9/2018, 63.03, 63.32, 62.81, 62.85, 4755486, 0.767866762680929, 2.13771808532705, 1.34227055889261, 2.47638889196897, 1.58171555850964, 0.951166851757655, 0.695174461078712, 0.255992390678944, 63.1910909090917, 61.9772903225801, 61.1856947496952, 59.7337544113655
1/10/2018, 62.73, 62.74, 62.34, 62.47, 4220417, 0.774730346290564, 1.57697851450953, 1.31857207343799, 2.7254715733398, 1.51258099245007, 0.948116926245902, 0.74576295411215, 0.202353972133752, 63.2263636363644, 62.1546021505371, 61.2869499389504, 59.8128903654485
1/11/2018, 62.72, 63.29, 62.67, 63.29, 5821321, 0.791239287346074, 2.11619950540815, 1.6910586100961, 2.89282980639104, 1.52138376616617, 1.00033573758291, 0.796677510806301, 0.203658226776607, 63.4420000000008, 62.4536129032253, 61.426627594628, 59.9034811404811
1/12/2018, 63.53, 63.57, 63.17, 63.39, 4548754, 0.782042242803697, 2.46132933368114, 1.66567249116463, 2.90438128155526, 1.52776931188228, 1.03782528221922, 0.844907065088884, 0.192918217130332, 63.5869090909099, 62.744537634408, 61.5509181929186, 59.9943156498674
1/16/2018, 63.58, 63.66, 62.26, 62.65, 8512923, 0.863447324545251, 1.65920817110944, 1.23676604580936, 2.4577738113968, 1.42064316979971, 0.996339024800712, 0.87519345703125, 0.121145567769462, 63.3041818181826, 62.9367311827952, 61.6396800976805, 60.0725892778801
1/17/2018, 63.1, 63.22, 62.68, 62.94, 10849439, 0.861776710178297, 1.80249300512606, 1.52084281087671, 2.5700575902043, 1.45706393721282, 0.975615159019263, 0.895277797428853, 0.0803373615904104, 63.1780000000008, 63.1131182795694, 61.7374700854705, 60.1541517429542
1/18/2018, 62.75, 63.13, 62.53, 62.9, 5893749, 0.866903256465674, 1.73448908587582, 1.51784670833694, 2.59347867889162, 1.48361843164142, 0.945069507378307, 0.905236139418743, 0.0398333679595632, 63.0394545454553, 63.3001290322575, 61.8272722832727, 60.2339561009333
1/19/2018, 63.19, 63.31, 62.93, 63.28, 4933242, 0.851008282081327, 1.90842777948412, 1.75285961464893, 2.63683136173123, 1.50063196192604, 0.940681096464417, 0.912325130827878, 0.0283559656365384, 63.0812727272736, 63.4945806451608, 61.9439047619052, 60.318359348199
1/22/2018, 63.19, 63.19, 62.79, 63.13, 5718967, 0.849187611050231, 1.73396764590489, 1.67053469349657, 2.56464740870378, 1.48739769647338, 0.914557058324306, 0.912771516327164, 0.00178554199714198, 63.1210909090918, 63.6215053763435, 62.0588937728942, 60.3993284153781
1/23/2018, 63, 63.17, 62.67, 63.12, 4021486, 0.84646313674463, 2.26114635404212, 1.64314018590365, 2.65878664394807, 1.44617317146655, 0.882869483618244, 0.90679110978538, -0.0239216261671362, 63.1607272727281, 63.7473763440855, 62.1679242979248, 60.4790141083044
1/24/2018, 63.28, 63.71, 63.12, 63.39, 5744187, 0.847252177500473, 2.37115120696933, 1.97598788416764, 2.61559173401108, 1.48618823758212, 0.869520307040915, 0.899336949236487, -0.0298166421955719, 63.2643636363645, 63.8836989247306, 62.2878949938954, 60.5616088098831
1/25/2018, 63.68, 64.08, 63.55, 63.81, 7768292, 0.853658513636847, 2.27122408186474, 2.15607852394718, 2.60187024070096, 1.53335565913119, 0.882656760639414, 0.896000911517072, -0.0133441508776587, 63.4076363636373, 64.053096774193, 62.4144151404156, 60.6492897963713
1/26/2018, 63.85, 64.17, 63.39, 64.09, 3881313, 0.868284479129488, 2.49036793030964, 2.14091869184555, 2.57106972794509, 1.58829833106895, 0.905226269747764, 0.897845983163211, 0.00738028658455359, 63.7385454545463, 64.2309462365586, 62.5543931623936, 60.7399016935151
1/29/2018, 64.04, 64.12, 63.32, 63.36, 5331118, 0.897505281787223, 1.84610491518052, 2.05829963592692, 2.57039185386089, 1.59856072232245, 0.854359346459461, 0.889148655822461, -0.0347893093630001, 63.7936363636372, 64.2973548387092, 62.6632576312581, 60.8185152384857
1/30/2018, 63.09, 63.39, 62.76, 62.9, 8817685, 0.908944959003761, 1.43262736267072, 2.0205455066638, 2.37188524889818, 1.62161695538011, 0.768074898339449, 0.864933904325859, -0.0968590059864092, 63.5434545454554, 64.237655913978, 62.7515579975584, 60.8905321853218
1/31/2018, 63.1, 63.16, 62.53, 62.95, 9912767, 0.912851565135341, 1.3401760134235, 1.81632024032134, 2.35720372539495, 1.57523364707206, 0.695708736440984, 0.831088870748884, -0.135380134307899, 63.3549090909099, 64.1632688172037, 62.8349597069601, 60.9676345496788
2/1/2018, 62.51, 62.92, 61.98, 62.09, 9486148, 0.95733299603811, 0.850993226414864, 1.3890537606486, 2.06002391220407, 1.45890094502851, 0.562479307757677, 0.777366958150642, -0.214887650392966, 62.8607272727281, 64.0127956989242, 62.8717826617831, 61.0299527128604
2/2/2018, 61.75, 61.84, 60.41, 60.46, 9674665, 1.07292036781022, 0.0558851688456167, 0.678547532606005, 1.29592504338534, 1.19445453711019, 0.321658766108278, 0.68622531974217, -0.364566553633891, 61.9236363636371, 63.637032258064, 62.8355189255194, 61.0676821101544
2/5/2018, 60.21, 60.87, 58.15, 58.15, 18570711, 1.29364277155487, -0.694888164059814, -0.110070701144882, 0.493435885477277, 0.772586912164765, -0.054957427675248, 0.537988770258686, -0.592946197933934, 60.3123636363644, 62.9657634408597, 62.6899340659345, 61.0704977449774
2/6/2018, 57.3, 60.15, 57.14, 60.05, 19340291, 1.44070042976886, -0.0853695923823378, 0.384688908911463, 0.858892008316369, 0.960117428227325, -0.197833848130429, 0.390824246580863, -0.588658094711292, 59.6270909090917, 62.5608602150532, 62.6261196581201, 61.1009096624299
2/7/2018, 59.78, 60.6, 59.51, 59.51, 16751044, 1.47266606901763, -0.439810732998383, 0.190713632012932, 0.702497947924878, 0.826170975606249, -0.350596469875889, 0.242540103289513, -0.593136573165401, 58.976727272728, 62.103161290322, 62.5449157509162, 61.125631269646
2/8/2018, 59.6, 59.73, 57.4, 57.42, 12799993, 1.6528463928749, -0.972360037649922, -0.185762584033652, 0.311713707680017, 0.468461804444306, -0.63301052999126, 0.0674299766333581, -0.700440506624618, 57.9000000000008, 61.3823010752683, 62.3703687423692, 61.1181268279349
2/9/2018, 58.05, 58.81, 56.62, 58.42, 26417518, 1.7307620315805, -0.832487086369532, -0.106869744469705, 0.437782000891488, 0.572999602184839, -0.767289232019074, -0.0995138650971283, -0.667775366921946, 57.5732727272735, 60.8121720430102, 62.2528571428575, 61.1242320623206
2/12/2018, 58.88, 59.95, 58.71, 59.6, 10470180, 1.74002620789742, -0.647270941861114, 0.116073641530849, 0.590802111007504, 0.702677274075897, -0.769618252331242, -0.233534742543951, -0.536083509787291, 57.8174545454553, 60.4223440860209, 62.1915262515267, 61.1453992073254
2/13/2018, 59.36, 59.72, 59.22, 59.45, 6776315, 1.69924783668885, -0.698918238266025, 0.0208762030965561, 0.525543399523938, 0.740905378047289, -0.774638216936722, -0.341755437422505, -0.432882779514217, 58.1229090909099, 60.0128602150532, 62.1226617826622, 61.1659920732541
2/14/2018, 58.96, 60.37, 58.84, 60.25, 7999701, 1.71982190367792, -0.495037180134573, 0.274632715327161, 0.687218245087777, 0.815313995241298, -0.705925787873362, -0.414589507512677, -0.291336280360685, 58.9029090909099, 59.7691827956983, 62.0952478632483, 61.1953046330463
2/15/2018, 60.68, 60.74, 59.96, 60.7, 6149076, 1.6859688008528, -0.322428474509876, 0.241972105781249, 0.8034958033102, 0.849260748524677, -0.608149089457633, -0.453301423901668, -0.154847665555965, 59.8136363636372, 59.6186236559134, 62.0829890109894, 61.2337922645893
2/16/2018, 60.42, 61.07, 60.21, 60.48, 8458471, 1.67859442627607, -0.542618495059232, 0.258686468653573, 0.745159054120829, 0.889937369283281, -0.542162797656616, -0.471073698652658, -0.0710890990039582, 60.3981818181826, 59.4833763440854, 62.0588400488405, 61.2689913899139
2/20/2018, 60.22, 60.66, 59.99, 60.21, 5243741, 1.65745426600428, -0.620359283473828, 0.275809075038121, 0.74459039639566, 0.854683772009391, -0.505824104107027, -0.478023779743532, -0.0278003243634959, 60.4263636363644, 59.3593333333327, 62.0218803418808, 61.3092286456198
2/21/2018, 60.26, 61.07, 59.99, 60, 4997306, 1.67009258813853, -0.519426115063398, 0.15525990276693, 0.706709665879605, 0.750801527179892, -0.488341377205131, -0.480087299235852, -0.00825407796927974, 60.6496363636371, 59.2317419354833, 61.9747374847379, 61.3483331966653
2/22/2018, 60.26, 60.96, 60.18, 60.4, 4529447, 1.65555095238239, -0.491869710711236, 0.23323682449379, 0.702386326261884, 0.842822346880656, -0.437170108239776, -0.471503861036637, 0.0343337527968602, 60.905818181819, 59.1672688172037, 61.9460293040297, 61.393782424491
2/23/2018, 60.75, 61.31, 60.44, 61.29, 3531989, 1.62417219200035, -0.287592551212108, 0.385382857127883, 0.850058319486165, 0.975757933617467, -0.32109951166305, -0.441422991161919, 0.120323479498869, 61.0029090909099, 59.2061935483865, 61.9607399267404, 61.4503296432965
2/26/2018, 61.55, 61.6, 60.95, 61.56, 3254457, 1.58899022035926, -0.308760430899901, 0.434147697603104, 0.785347037296277, 0.982729514671754, -0.204963294838961, -0.394131051897328, 0.189167757058366, 61.1821818181826, 59.3416559139779, 61.9842100122105, 61.5061593549269
2/27/2018, 61.5, 61.59, 60.71, 60.71, 5918592, 1.60315147532615, -0.447882507165193, 0.239711822105825, 0.588303728437909, 0.900112518419221, -0.179443885135328, -0.351193618544928, 0.1717497334096, 61.1325454545462, 59.3870967741929, 61.9648107448112, 61.5464080907476
2/28/2018, 60.88, 60.94, 59.62, 59.63, 5570694, 1.66126043541335, -0.655388724429207, 0.160666918303246, 0.39112799450139, 0.796827623951956, -0.243558947217828, -0.329666684279508, 0.0861077370616798, 60.6192727272735, 59.2634623655908, 61.8932234432239, 61.5719538062048
3/1/2018, 59.6, 59.85, 58.58, 59.02, 9962511, 1.70209948789416, -0.832223535254818, 0.0334682540579641, 0.222452038681247, 0.681194381993913, -0.339676913838382, -0.331668730191283, -0.00800818364709915, 60.0454545454553, 59.1012473118273, 61.7986813186818, 61.5862011753451
3/2/2018, 58.67, 59.12, 58.37, 58.96, 8009690, 1.68224247263802, -0.93186804819101, -0.145066986213152, 0.235052112307194, 0.67388722533123, -0.415898375847782, -0.348514659322582, -0.0673837165251993, 59.6080000000008, 58.954043010752, 61.7120561660566, 61.5996547765478
3/5/2018, 58.69, 59.91, 58.61, 59.74, 6580643, 1.68606905553064, -0.81032706177401, 0.0184300095638202, 0.369249179598857, 0.890598722290428, -0.408654240660304, -0.360542575590127, -0.0481116650701776, 59.4909090909099, 58.9565591397843, 61.6569206349211, 61.6229987699877
3/6/2018, 60.01, 60.85, 59.72, 60.4, 8807460, 1.67780591239289, -0.534429191320336, 0.137854646312508, 0.471783523367635, 0.950596491355681, -0.345672035135522, -0.357568467499206, 0.0118964323636842, 59.5881818181826, 59.0556559139778, 61.6371550671555, 61.6523897772311
3/7/2018, 59.76, 60.34, 59.66, 60.18, 8393342, 1.6612247134115, -0.491792810753227, 0.0580712781774632, 0.429372111917008, 0.877442553782893, -0.309937577415134, -0.348042289482391, 0.0381047120672574, 59.5570909090917, 59.1437849462359, 61.5998290598295, 61.6787011070111
3/8/2018, 60.31, 60.43, 59.82, 60.23, 5167301, 1.627492579951, -0.491352602233732, 0.0246711967727954, 0.418640594496815, 0.875545656525152, -0.27441983900269, -0.333317799386451, 0.0588979603837616, 59.6134545454553, 59.275225806451, 61.5809010989016, 61.704901462348
3/9/2018, 60.61, 61.35, 60.38, 61.32, 5863174, 1.60995897237323, -0.106221452118842, 0.231463179203429, 0.544671018741186, 0.970109719566726, -0.156513692508575, -0.297956978010876, 0.141443285502301, 60.2336363636371, 59.593354838709, 61.6021440781446, 61.7499368593686
3/12/2018, 61.39, 61.69, 61.05, 61.17, 4775171, 1.58552476666062, 0.186439199135688, 0.190060871594824, 0.526955577147501, 0.916212540434823, -0.0743192621498423, -0.253229434838669, 0.178910172688827, 60.8543636363643, 59.9271827956983, 61.6089963369968, 61.7951914719148
3/13/2018, 61.5, 61.74, 60.85, 60.92, 6069204, 1.58547640311554, 0.704302271649271, 0.0963560829467535, 0.511593415821862, 0.897822304041864, -0.0290179932118093, -0.208387146513297, 0.179369153301488, 61.2400000000007, 60.1994623655907, 61.6067692307697, 61.8359803198032
3/14/2018, 61.19, 61.2, 60.05, 60.17, 5429430, 1.62053949399881, 0.0633387456637121, -0.0183828641579616, 0.409992458845406, 0.8076258382372, -0.0530239164858628, -0.17731450050781, 0.124290584021948, 61.1390909090916, 60.3616559139778, 61.5767960927965, 61.864512231789
3/15/2018, 60.25, 60.3, 59.37, 59.38, 5235269, 1.63830360872707, -0.00188850524232406, -0.315829905796529, 0.241048011582971, 0.725500341247526, -0.13424765789447, -0.168701131985142, 0.0344534740906725, 60.6138181818189, 60.4445591397842, 61.5020903540908, 61.8807721743884
3/16/2018, 59.04, 59.47, 58.93, 59.15, 5526465, 1.60808698008288, 0.582535610349733, -0.435432614271797, 0.119426342478961, 0.684263126826315, -0.214702182839737, -0.177901342156061, -0.0368008406836758, 59.9774545454553, 60.4639784946229, 61.4162832722837, 61.8919641929753
3/19/2018, 58.98, 59.02, 57.87, 58.3, 6341261, 1.6597328924238, -0.0124815742960865, -0.684166012913835, -0.0031747268411681, 0.525995374232699, -0.343095874089279, -0.210940248542705, -0.132155625546574, 59.1930909090917, 60.2858494623648, 61.2875311355316, 61.8913308733088
3/20/2018, 58.51, 58.7, 58.12, 58.24, 3614418, 1.62816459901944, -0.449527686127339, -0.786467142629385, -0.0679691261554566, 0.505646295038306, -0.444565622229639, -0.257665323280092, -0.186900298949548, 58.5985454545463, 59.9600430107519, 61.1576947496952, 61.8903725570589
3/21/2018, 58.38, 59.43, 58.18, 58.9, 4853669, 1.63553634863408, -0.160469304462257, -0.672316949697498, 0.0930389106889122, 0.589111971217381, -0.466348865106227, -0.299402031645319, -0.166946833460908, 58.305818181819, 59.8440645161283, 61.0583345543351, 61.8965280852809
3/22/2018, 58.43, 58.64, 57.11, 57.14, 7699710, 1.75825054931432, -0.92004343333231, -0.935324958111913, -0.31493472326133, 0.397430776723511, -0.618499851803193, -0.363221595676894, -0.2552782561263, 57.4849090909099, 59.4761935483863, 60.8707838827844, 61.8770291102911
3/23/2018, 57.27, 57.56, 55.97, 56.02, 7908914, 1.84564645784415, -1.36431512622561, -1.05892036194671, -0.443184770205563, 0.274581055604343, -0.820002763297367, -0.454577829200988, -0.365424934096379, 56.6636363636372, 58.84217204301, 60.633052503053, 61.839680196802
3/26/2018, 56.68, 57.22, 56.15, 57.17, 5842129, 1.82304458352296, -0.875859938993365, -0.969647399592538, -0.206083544055411, 0.368837557075919, -0.876792762179718, -0.539020815796734, -0.337771946382984, 56.4987272727281, 58.4297634408594, 60.453787545788, 61.8185986059861
3/27/2018, 57.32, 57.68, 56.3, 56.59, 7290986, 1.87157246683172, -0.960403238960631, -1.08447723268417, -0.32173515672288, 0.241529569484524, -0.957562217005723, -0.622729096038532, -0.334833120967191, 56.3016363636372, 58.0304946236551, 60.2383003663008, 61.7961240945742
3/28/2018, 56.69, 56.9, 55.69, 55.87, 11844180, 1.90919405052993, -1.09407837368158, -1.09382967812154, -0.478937688429958, 0.191142693056329, -1.06736663640496, -0.711656604111817, -0.355710032293138, 55.9420000000008, 57.5492903225798, 59.9845079365084, 61.7585474921415
3/29/2018, 56.13, 57.24, 56.08, 56.94, 6210656, 1.89995324943715, -0.856437771110753, -0.92996908359541, -0.238009078221551, 0.226626670702618, -1.05587589221456, -0.780500461732365, -0.275375430482193, 56.0285454545463, 57.2802795698916, 59.7942588522593, 61.7361787617876
4/2/2018, 56.75, 57.03, 55.21, 55.7, 9329353, 2.00851294653149, -1.4016314315647, -1.11677966904558, -0.419418548725191, 0.162789400958718, -1.13375777762419, -0.85115192491073, -0.28260585271346, 55.773818181819, 56.9052903225798, 59.5525299145304, 61.6926718600518
4/3/2018, 55.83, 56.65, 55.48, 56.49, 6786440, 1.98496127749538, -1.22052133323169, -1.02885044300979, -0.256638780817486, 0.287158023120163, -1.11883608924001, -0.904688757776585, -0.21414733146342, 55.8101818181826, 56.6481290322572, 59.3490231990237, 61.6583785704523
4/4/2018, 55.55, 56.91, 55.23, 56.86, 6436682, 2.02117375021857, -0.925626474073324, -0.940592265515336, -0.208426486483403, 0.324390496283481, -1.06487936940352, -0.936726880101972, -0.128152489301548, 56.0610909090917, 56.4456559139776, 59.1699706959712, 61.6291706983735
4/5/2018, 57.13, 58.12, 57.04, 57.92, 7694313, 1.99374555361804, -0.384576648160781, -0.747963540608047, -0.0553442250983878, 0.379288634758554, -0.925911804068328, -0.934563864895244, 0.00865206082691594, 56.8854545454553, 56.3852903225798, 59.0350451770457, 61.6139983599835
4/6/2018, 57.35, 57.62, 56.15, 56.51, 7911408, 2.09792701012704, -0.562383053263991, -0.995096809422869, -0.186953538013927, 0.273370847782465, -0.918961012947399, -0.931443294505675, 0.0124822815582757, 56.9241818181826, 56.1861075268808, 58.8456068376073, 61.5793344266775
4/9/2018, 56.82, 57.5, 56.42, 56.82, 6289207, 2.07719399111519, -0.470552201633779, -1.0063181684296, -0.127888796041927, 0.359094650746327, -0.87831340152276, -0.920817315909092, 0.0425039143863317, 56.8803636363644, 56.1106881720421, 58.6636483516488, 61.549987973213
4/10/2018, 57.58, 58.31, 57.5, 57.99, 12833656, 2.06199093716859, -0.360543882392914, -0.841502349752777, 0.0012471563357736, 0.45726720343507, -0.743124379449071, -0.885278728617088, 0.142154349168017, 57.4270909090916, 56.230559139784, 58.5485006105011, 61.5341716550498
4/11/2018, 57.57, 57.8, 57.34, 57.56, 6457404, 2.02998804246154, -0.614497780072568, -0.807763134603425, 0.0149557383665376, 0.39724625056371, -0.6630403948677, -0.84083106186721, 0.17779066699951, 57.6645454545462, 56.2622365591389, 58.4173992673997, 61.5176616099493
4/12/2018, 57.82, 58.41, 57.67, 58.17, 3536764, 1.98132725009252, -0.416275759781299, -0.643933499322528, 0.15212926721487, 0.436067049693506, -0.544079547747046, -0.781480759043178, 0.237401211296132, 57.9158181818189, 56.3196344086012, 58.3215189255194, 61.5070684706846
4/13/2018, 58.49, 58.65, 57.9, 58.11, 4321757, 1.94873715076558, -0.441342214989288, -0.660428445611863, 0.0435361694176613, 0.46313871348404, -0.449462592906109, -0.715077125815764, 0.265614532909655, 58.2349090909098, 56.3381720430098, 58.2131452991457, 61.4955528221948
4/16/2018, 58.54, 58.98, 58.24, 58.89, 6332117, 1.90064629036235, -0.511240988448794, -0.416706232497311, 0.142495213303822, 0.484389023838903, -0.307988197028955, -0.633659340058402, 0.325671143029447, 58.5116363636371, 56.4575483870958, 58.1531257631262, 61.4971296979635
4/17/2018, 59.27, 59.73, 59.01, 59.56, 4781151, 1.85581945999776, -0.319092144279379, -0.0819647675411544, 0.223951574057069, 0.607100577514592, -0.140189303426865, -0.534965332732095, 0.394776029305229, 59.0038181818188, 56.7143870967732, 58.1163052503057, 61.5016189695229
4/18/2018, 59.9, 60.25, 59.76, 59.99, 4736216, 1.80790092824793, -0.16708603334188, 0.354756804631428, 0.239434544649791, 0.616167737672344, 0.0271766594058391, -0.422536934304508, 0.449713593710347, 59.5510909090916, 57.0709462365582, 58.0903711843716, 61.5129140358069
4/19/2018, 60.06, 60.06, 59.1, 59.32, 5819648, 1.8178216090916, -0.152219776883364, -0.075277446563964, 0.16956207762351, 0.511212134715236, 0.104546839295793, -0.317120179584448, 0.421667018880241, 59.9081818181825, 57.3304731182786, 58.0433357753362, 61.5153043597102
4/20/2018, 59.33, 59.51, 58.75, 59, 4351133, 1.80070371116522, -0.0496168554907788, -0.0387345571459529, 0.0836983694504989, 0.500101294751597, 0.13844601910364, -0.22600693984683, 0.36445295895047, 59.7963636363643, 57.5582795698915, 57.9823931623936, 61.5089823698236
4/23/2018, 58.88, 59.07, 58.67, 58.83, 3097737, 1.74960807429561, -0.0362340201630498, 0.311326589044407, 0.108823584828508, 0.508382557659673, 0.149866219590088, -0.150832307959447, 0.300698527549534, 59.5520000000006, 57.8451182795689, 57.9161123321128, 61.5003687303539
4/24/2018, 59.05, 59.05, 56.64, 57.24, 8724227, 1.91881500454699, -0.198237941036815, -0.170657352571254, -0.19870773419374, 0.333820811686852, 0.0302681861297245, -0.114612209141612, 0.144880395271337, 58.8827272727279, 57.9362795698915, 57.7810500610505, 61.4721954352876
4/25/2018, 57.34, 57.73, 56.82, 57.55, 7950493, 1.8921168082929, -0.11460267995947, -0.335951417871863, -0.167372043383891, 0.329484297096516, -0.0390495687025307, -0.0994996810537961, 0.0604501123512654, 58.2754545454552, 58.0754623655904, 57.6647643467648, 61.4484862648625
4/26/2018, 57.82, 58.15, 57.49, 57.91, 4937570, 1.84332164050067, -0.181459016744702, -0.239605615040278, -0.161857146561245, 0.368680655298382, -0.0641953929306212, -0.0924388234291612, 0.02824343049854, 57.9150909090915, 58.232064516128, 57.5511086691092, 61.4297334973349
