Date,SPY_Open,SPY_High,SPY_Low,SPY_Close,SPY_Volume,SPY_ATRPercentOfClose20,SPY_SQN25,SPY_SQN50,SPY_SQN100,SPY_SQN200,SPY_MACD,SPY_MACD_Avg,SPY_MACD_Diff,SPY_LinReg10,SPY_LinReg30,SPY_LinReg90,SPY_LinReg270
6/1/2018, 272.41, 273.94, 272.33, 273.6, 71258411, 1.1229797805811, 0.849924568338368, 0.19297887950547, 0.0464807656258549, 0.658886134149613, 1.33382046834492, 1.41211548088988, -0.0782950125449549, 271.899454545472, 274.054301075275, 266.60900854701, 277.210278529452
6/4/2018, 274.53, 275.19, 274.26, 274.9, 45385166, 1.09070536401833, 0.961766804990311, 0.626108851420697, 0.0684763911054611, 0.676275331483128, 1.48910247126992, 1.42751287896589, 0.0615895923040293, 272.669636363654, 274.628602150544, 267.128693528695, 277.314578925789
6/5/2018, 275.05, 275.53, 274.18, 275.1, 51135038, 1.05995332366487, 1.27028856523493, 0.989320394431617, 0.0884688474411477, 0.779827485406124, 1.60974674739322, 1.46395965265135, 0.145787094741864, 273.722181818199, 275.172129032264, 267.665853479855, 277.417306546399
6/6/2018, 275.79, 277.52, 275.09, 277.4, 62732215, 1.04240627748088, 1.4483636989418, 0.76168372462996, 0.0978309842257665, 0.837377619124655, 1.86939970734863, 1.54504766359081, 0.324352043757825, 275.322909090926, 275.713118279576, 268.382446886448, 277.55418067514
6/7/2018, 277.95, 278.28, 276.34, 277.37, 72969402, 1.0253644096497, 1.71569331257689, 1.08099968701741, 0.0392572638915559, 0.832057661240026, 2.04913465081972, 1.64586506103659, 0.403269589783132, 276.802000000017, 276.200602150544, 269.062231990233, 277.683905699057
6/8/2018, 276.85, 278.25, 276.66, 278.19, 72139719, 0.9998025090381, 1.90192757279368, 1.18324135160189, 0.0957673990584964, 0.789965382085036, 2.2320137700541, 1.76309480284009, 0.468918967214002, 278.233636363654, 276.882150537641, 269.718327228329, 277.819633456335
6/11/2018, 278.44, 279.37, 278.31, 278.56, 58892515, 0.969731142266814, 1.62737766785125, 1.00913623341047, 0.0231480941232385, 0.819820466231756, 2.37937474643365, 1.88635079155881, 0.493023954874849, 279.369090909108, 277.550666666673, 270.396322344324, 277.967374880416
6/12/2018, 279.03, 279.33, 278.19, 278.92, 72329028, 0.940491508820993, 1.556292192346, 1.52747262145854, 0.0495973796321689, 0.841722675868451, 2.4964310698486, 2.00836684721676, 0.488064222631833, 279.65327272729, 278.050774193555, 271.085389499391, 278.115653136532
6/13/2018, 279.19, 279.48, 277.8, 278.03, 79070610, 0.926539571479099, 1.42613913468824, 1.25123262572391, -0.0192647053860685, 0.808346950517535, 2.48869535662845, 2.1044325490991, 0.384262807529352, 279.808000000017, 278.376322580652, 271.601279609281, 278.216078720787
6/14/2018, 279.01, 279.33, 278.06, 278.73, 77097620, 0.901322093801949, 1.22803258850973, 1.11297509039692, -0.0693820509852277, 0.82305061296908, 2.51011386784768, 2.18556881284882, 0.324545054998861, 279.574909090926, 278.587827956996, 271.889877899879, 278.330393057264
6/15/2018, 276.6, 277.51, 275.35, 277.13, 120041562, 0.922181762512706, 0.69448029876246, 0.848575351813857, -0.139372198493537, 0.780802531129558, 2.37065413882738, 2.22258587804453, 0.148068260782847, 278.896181818199, 278.457462365598, 272.213250305252, 278.429101544349
6/18/2018, 275.49, 276.7, 274.95, 276.56, 52917581, 0.917291076991933, 0.50713484235926, 1.38991603701096, -0.154218217405252, 0.740544512154919, 2.18890473131773, 2.21584964869917, -0.026944917381436, 278.088000000017, 278.387827956996, 272.473401709403, 278.525192018587
6/19/2018, 274, 275.75, 273.53, 275.5, 97531510, 0.929770305772213, 0.345486892184638, 1.19622179291672, -0.192044163897457, 0.682040920791732, 1.93700528405162, 2.16008077576966, -0.223075491718038, 276.863090909108, 278.175698924738, 272.457594627596, 278.606554325543
6/20/2018, 276.27, 276.72, 275.59, 275.97, 53785486, 0.903881339559491, 0.679930117745905, 0.938897797881773, -0.281478751581904, 0.683767793623829, 1.75506691044939, 2.07907800270561, -0.32401109225622, 276.238727272745, 277.967849462373, 272.535240537242, 278.696082274156
6/21/2018, 275.96, 275.98, 273.68, 274.24, 71061404, 0.906038238821183, 0.281602094837798, 0.912147019077971, -0.278294955029519, 0.689543791590412, 1.4545161401291, 1.95416563019031, -0.499649490061204, 275.088727272745, 277.654107526889, 272.611997557999, 278.765741424081
6/22/2018, 275.66, 275.79, 274.49, 274.74, 56612003, 0.887378358752294, 0.37908957443284, 0.777101336318807, -0.17077158933479, 0.680207300978461, 1.24235224725561, 1.81180295360337, -0.569450706347756, 274.446181818199, 277.541225806459, 272.718757020758, 278.839733223999
6/25/2018, 273.44, 273.62, 269.1, 271, 137854162, 0.958702633835516, -0.0246420281074071, 0.504644269760264, -0.295499878725817, 0.595434103796373, 0.763621536346079, 1.60216667015191, -0.83854513380583, 272.773818181836, 276.991591397857, 272.73540903541, 278.854360256936
6/26/2018, 271.64, 272.56, 270.79, 271.6, 68683211, 0.941340180710432, -0.204465189850587, 0.377347891347539, -0.265545135549225, 0.615522224810331, 0.427708625675109, 1.36727506125655, -0.93956643558144, 271.793090909108, 276.53868817205, 272.853699633701, 278.874963509636
6/27/2018, 272.26, 273.87, 269.18, 269.35, 105110674, 0.988804876283296, -0.378196685454877, -0.0483686065199632, -0.147564418273026, 0.503662731808511, -0.019832357051996, 1.08985357759484, -1.10968593464684, 270.256363636381, 275.683870967749, 272.876463980465, 278.874167008337
6/28/2018, 269.29, 271.75, 268.49, 270.89, 76650517, 0.994196403542251, -0.277103812769137, 0.0637473046955007, 0.306105734050139, 0.517237153450922, -0.247394866515606, 0.822403888772751, -1.06979875528836, 269.865090909108, 275.111741935491, 272.931299145301, 278.899927839279
6/29/2018, 272.12, 273.66, 271.15, 271.28, 97592499, 0.994183023325651, -0.164646017161894, 0.222302027169905, 0.129696192682156, 0.522910292166005, -0.391754156078093, 0.579572279802582, -0.971326435880675, 269.716181818199, 274.582473118287, 272.973555555557, 278.927910072435
7/2/2018, 269.51, 272.04, 269.24, 271.86, 63554774, 0.993955977486182, -0.0188650251351517, 0.471460737921614, 0.20539171413552, 0.537441469419006, -0.454123922475162, 0.372833039347033, -0.826956961822195, 269.972727272745, 274.086172043018, 273.048041514043, 278.956421757552
7/3/2018, 272.87, 272.98, 270.42, 270.9, 42187071, 0.99485429471179, 0.254863548118535, 0.391930141024956, 0.587875602737889, 0.537851801854917, -0.574395119253779, 0.183387407626871, -0.75778252688065, 269.942000000018, 273.600645161298, 273.175272283274, 278.971773951074
7/5/2018, 272.17, 273.18, 270.96, 273.11, 56925919, 0.979205181119522, 0.0813515939786093, 0.923123063883265, 0.518503999546744, 0.572478948213167, -0.485782579758393, 0.0495534101498181, -0.535335989908211, 271.019636363654, 273.360795698933, 273.472786324787, 279.018340850076
7/6/2018, 273.14, 275.84, 272.71, 275.42, 66493696, 0.979265088464074, 0.61158441109923, 1.04952465557152, 0.45453733882502, 0.615250198337378, -0.226547312863033, -0.00566673445275219, -0.220880578410281, 272.70527272729, 273.460817204309, 273.797672771674, 279.093794724615
7/9/2018, 276.55, 277.96, 276.5, 277.9, 50550399, 0.967699644230069, 0.58753048142478, 1.02799256028079, 0.523820906405859, 0.664635860584684, 0.176973734566275, 0.0308613593510532, 0.146112375215222, 275.28327272729, 273.824881720438, 274.168461538463, 279.202790761242
7/10/2018, 278.41, 279.01, 278.08, 278.9, 51966829, 0.935918051541626, 0.5481612299666, 1.08861144056155, 0.419788383809608, 0.701648524360701, 0.570877988426048, 0.138864685166052, 0.432013303259996, 277.286363636381, 274.239591397858, 274.490605616607, 279.332502118355
