Date,IJS_Open,IJS_High,IJS_Low,IJS_Close,IJS_Volume,IJS_ATRPercentOfClose20,IJS_SQN25,IJS_SQN50,IJS_SQN100,IJS_SQN200,IJS_MACD,IJS_MACD_Avg,IJS_MACD_Diff,IJS_LinReg10,IJS_LinReg30,IJS_LinReg90,IJS_LinReg270
5/24/2018, 162.19, 162.81, 161.11, 162.57, 72733, 1.13983816416569, 1.3868059726274, 0.672610782313886, 0.596903072662676, 0.923046281384996, 2.28871372867275, 1.93486759011395, 0.3538461385588, 163.619636363618, 161.88346236559, 156.96593894994, 159.171159764931
5/25/2018, 161.92, 162.51, 161.29, 162.17, 156463, 1.12498190683231, 1.58417155001453, 0.695120702746496, 0.475169619105361, 0.955817425968755, 2.22062650906688, 1.99201937390453, 0.228607135162343, 163.45690909089, 162.231612903225, 157.393328449329, 159.328121361214
5/29/2018, 161.33, 162.58, 160.63, 162.02, 90995, 1.12990001258762, 1.51318263605754, 0.542094283351036, 0.489939040314971, 1.03106812284896, 2.13000972437206, 2.01961744399804, 0.110392280374021, 162.987818181799, 162.605268817203, 157.777626373627, 159.478439524395
5/30/2018, 162.8, 164.68, 162.47, 164.36, 78258, 1.13904283303403, 1.91880071742927, 0.881216507030248, 0.587061638700218, 1.11799383630388, 2.22140671956132, 2.05997529911069, 0.161431420450622, 163.223999999981, 163.325548387095, 158.307553113554, 159.655227005603
5/31/2018, 164.27, 164.68, 162.31, 162.51, 77738, 1.16732770928312, 1.43143522007142, 0.763794320976856, 0.467201696090845, 0.979143666689082, 2.12012052810491, 2.07200434490954, 0.0481161831953698, 162.917999999981, 163.796086021504, 158.761120879121, 159.800048927156
6/1/2018, 163.43, 164.11, 163.28, 163.49, 598762, 1.15124658837739, 1.57656600986937, 0.76124983912968, 0.487932216959438, 1.07241713208257, 2.09478097037578, 2.07655967000278, 0.018221300372995, 163.075999999981, 164.291913978493, 159.250771672772, 159.965611042777
6/4/2018, 164.02, 165.04, 163.74, 165, 121378, 1.13064508786139, 1.86836289641791, 1.29859230033801, 0.626829351823266, 1.12133923672202, 2.17151173317629, 2.09555008263749, 0.0759616505388028, 163.709272727253, 164.862365591396, 159.787689865691, 160.147659149925
6/5/2018, 164.88, 166.24, 164.51, 166.23, 113001, 1.11820139278272, 2.49282228774, 1.84440634930163, 0.685438775153149, 1.28391114371471, 2.3050015133399, 2.13744036877797, 0.167561144561934, 164.940909090889, 165.534731182794, 160.372898656899, 160.347309826432
6/6/2018, 165.99, 167.24, 165.99, 167.2, 468286, 1.09350889142439, 2.63519533658437, 1.67621499095679, 0.565678870487961, 1.33226450766423, 2.4606986173047, 2.20209201848332, 0.258606598821385, 166.104363636344, 166.242989247311, 161.007435897436, 160.565464534645
6/7/2018, 167.47, 168.02, 166.75, 167.26, 62769, 1.07642563860965, 2.54276656527672, 2.01637635399315, 0.530218643875286, 1.34660730493531, 2.55942770311978, 2.27355915541061, 0.285868547709172, 167.045636363616, 166.878473118278, 161.617667887668, 160.772708213749
6/8/2018, 167.36, 167.72, 166.94, 167.45, 250793, 1.04473457568324, 2.93565867431974, 1.97685388809492, 0.648928907159384, 1.29859515832623, 2.62276897886528, 2.34340112010154, 0.279367858763738, 167.798181818162, 167.467763440859, 162.19475946276, 160.970623206232
6/11/2018, 167.55, 168.32, 167.5, 168.05, 140064, 1.01483941959685, 2.76798518845074, 1.90732724230447, 0.603575660696948, 1.33941972238729, 2.69036947719735, 2.4127947915207, 0.277574685676646, 168.411818181798, 168.038494623654, 162.765120879122, 161.181570589039
6/12/2018, 168.19, 168.51, 167.19, 167.76, 993435, 1.00510596232766, 2.46950534640679, 2.53225117237857, 0.683072348564779, 1.31495288433288, 2.6895394462359, 2.46814372246374, 0.221395723772154, 168.574545454525, 168.393053763439, 163.323914529915, 161.383870165368
6/13/2018, 167.74, 167.81, 166.4, 166.5, 86572, 1.00441890347197, 1.85941353264057, 2.11231763833164, 0.482541157897761, 1.2306943996598, 2.5577262943859, 2.48606023684818, 0.0716660575377261, 168.456909090889, 168.507741935483, 163.747067155068, 161.541381713817
6/14/2018, 166.96, 167.28, 165.88, 166.79, 892526, 0.994507824549909, 1.69598613052305, 1.94412278087478, 0.476927276816597, 1.23719234226787, 2.44843990710302, 2.47853617089914, -0.0300962637961222, 167.952727272707, 168.607182795698, 164.04665934066, 161.701818231516
6/15/2018, 166.07, 166.79, 165.25, 166.73, 82209, 0.991304876470013, 1.53851960016679, 1.74327503321526, 0.486285144788763, 1.24111752726064, 2.33012789533322, 2.44885451578596, -0.11872662045274, 167.390363636343, 168.546731182794, 164.364573870574, 161.864457837911
6/18/2018, 166.01, 168, 165.93, 168, 81790, 0.996227672328292, 1.75078130666053, 2.44314052453042, 0.6030556254817, 1.25781164954986, 2.31218967647843, 2.42152154792445, -0.109331871446028, 167.391999999979, 168.688688172042, 164.730378510379, 162.05170397704
6/19/2018, 167.03, 168.31, 166.11, 168.18, 75450, 1.01080946904266, 1.91346626442664, 2.56645652128607, 0.615937937210669, 1.20623128741723, 2.28614475086309, 2.39444618851218, -0.108301437649093, 167.538181818161, 168.837741935482, 165.011235653236, 162.241709443761
6/20/2018, 168.86, 169.45, 168.03, 169.28, 309227, 0.995971406417861, 2.03583877528665, 2.45754835338717, 0.64441526949192, 1.19441478032771, 2.32743553847655, 2.38104405850505, -0.0536085200285044, 168.151999999979, 169.135376344085, 165.355960927961, 162.444561705617
6/21/2018, 169.17, 169.21, 167.41, 167.71, 79005, 1.01078133500981, 1.31896568068839, 2.11580775105539, 0.610708055802589, 1.20376455454188, 2.20802022349022, 2.34643929150209, -0.138419068011865, 168.121999999979, 169.236172043009, 165.640107448108, 162.623491594916
6/22/2018, 168.5, 168.94, 167.4, 168.12, 60560, 1.00370111116922, 1.20750727038559, 2.06502780432949, 0.7342098220938, 1.19787089865678, 2.12200514509937, 2.30155246222154, -0.179547317122179, 168.24709090907, 169.376494623654, 165.931958485959, 162.805152658193
6/25/2018, 167.86, 168.06, 164.98, 165.76, 387935, 1.06180694539866, 0.644474368117367, 1.68444947000677, 0.662890373250857, 1.11926552437399, 1.84216991108829, 2.20967595199489, -0.367506040906602, 167.640363636342, 169.164086021504, 166.164048840049, 162.943136804701
6/26/2018, 165.52, 166.61, 164.7, 166.15, 126246, 1.06382704367028, 0.437272111865416, 1.54874381259387, 0.657132908495339, 1.1275367484803, 1.63304350368833, 2.09434946233358, -0.461305958645253, 167.235272727251, 168.9268172043, 166.434227106227, 163.083637829711
6/27/2018, 166.24, 167.07, 163.93, 163.99, 93395, 1.11968485968978, 0.283472499907262, 1.01815071351035, 0.741653706904146, 0.997558252491351, 1.27828015311923, 1.93113560049071, -0.652855447371484, 165.919818181796, 168.392129032257, 166.620463980464, 163.208971983053
6/28/2018, 163.68, 164.38, 162.82, 163.99, 178828, 1.11126449255138, 0.270979434106862, 0.947073267295522, 1.19153287406098, 0.952876240715662, 0.985764363891377, 1.74206135317084, -0.756296989279466, 164.799272727251, 167.953010752687, 166.763663003663, 163.335721197212
6/29/2018, 164.48, 165.03, 163.27, 163.27, 90094, 1.11425522708903, 0.140766289487841, 0.991032628353389, 1.03495830099777, 0.903899971300721, 0.687915647386433, 1.53123221201396, -0.843316564627528, 163.570727272705, 167.47169892473, 166.863416361416, 163.442575645756
7/2/2018, 162.48, 164.61, 162.03, 164.56, 2712091, 1.12863532073702, 0.429715385762631, 1.31543438490949, 1.0979440957253, 0.951765845546386, 0.549624879214349, 1.33491074545404, -0.78528586623969, 163.230545454523, 167.156451612902, 167.013350427351, 163.562830668307
7/3/2018, 165.23, 165.95, 165.05, 165.18, 206907, 1.1102543707559, 0.560309364477879, 1.37626193807645, 1.4400179617378, 0.935229776961495, 0.484472569344888, 1.16482311023221, -0.680350540887321, 163.328181818159, 167.012903225805, 167.221758241758, 163.690544212109
7/5/2018, 165.99, 167.1, 165.02, 167.09, 291097, 1.10492684250037, 0.493398944808998, 1.62852627981378, 1.45419313220567, 0.964058564355871, 0.580270929768034, 1.04791267413937, -0.46764174437134, 164.46927272725, 167.011849462364, 167.529921855922, 163.858157988246
7/6/2018, 167.13, 168.69, 166.97, 168.39, 141709, 1.09264870127512, 1.09310393705777, 1.785231959349, 1.45706565417557, 1.00184880825802, 0.75241755483151, 0.988813650277801, -0.236396095446291, 165.864909090886, 167.150731182794, 167.831487179487, 164.055794451278
7/9/2018, 169.34, 169.81, 168.79, 169.81, 203658, 1.0711475123216, 1.15136589647876, 1.92781183589278, 1.53062865874798, 1.01903919439015, 0.991992061022813, 0.989449332426804, 0.00254272859600968, 167.795999999977, 167.432838709676, 168.121626373627, 164.271334153341
7/10/2018, 170.01, 170.4, 168.13, 169.06, 280553, 1.08924039461709, 0.753838596145812, 1.85454698631008, 1.30891348207982, 0.992688213664505, 1.10855907230064, 1.01327128040157, 0.095287791899066, 168.903818181795, 167.546408602149, 168.354192918193, 164.477274019407
